"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.01000000000E+006, +6.93094599564E+001, +3.39028640441E+001
+1.25495000000E+006, +6.92171936919E+001, +4.20166117864E+001
+1.49990000000E+006, +6.92328740460E+001, +5.01863579167E+001
+1.74485000000E+006, +6.93319340251E+001, +5.83982052783E+001
+1.98980000000E+006, +6.92565386352E+001, +6.64996736534E+001
+2.23475000000E+006, +6.92001351786E+001, +7.48447991022E+001
+2.47970000000E+006, +6.93851866509E+001, +8.29494439797E+001
+2.72465000000E+006, +6.92474571985E+001, +9.12718871356E+001
+2.96960000000E+006, +6.93819105838E+001, +9.93911809709E+001
+3.21455000000E+006, +6.93188513014E+001, +1.07684846249E+002
+3.45950000000E+006, +6.96888639223E+001, +1.15830445564E+002
+3.70445000000E+006, +6.97272335010E+001, +1.24323823758E+002
+3.94940000000E+006, +7.00087145875E+001, +1.32545532878E+002
+4.19435000000E+006, +7.04362403929E+001, +1.41365469256E+002
+4.43930000000E+006, +6.98655345800E+001, +1.49454806081E+002
+4.68425000000E+006, +7.03793187167E+001, +1.57804127596E+002
+4.92920000000E+006, +7.04093785010E+001, +1.66566564249E+002
+5.17415000000E+006, +7.08500418248E+001, +1.74742299397E+002
+5.41910000000E+006, +7.08256120173E+001, +1.83754307237E+002
+5.66405000000E+006, +7.08082523061E+001, +1.91966142522E+002
+5.90900000000E+006, +7.11993491615E+001, +2.00869798383E+002
+6.15395000000E+006, +7.18091953964E+001, +2.08838913482E+002
+6.39890000000E+006, +7.18676646945E+001, +2.17561957444E+002
+6.64385000000E+006, +7.22461563636E+001, +2.26516791180E+002
+6.88880000000E+006, +7.26768978711E+001, +2.35321430012E+002
+7.13375000000E+006, +7.31140665805E+001, +2.44082489441E+002
+7.37870000000E+006, +7.36744274282E+001, +2.52794982485E+002
+7.62365000000E+006, +7.40643528874E+001, +2.62257193607E+002
+7.86860000000E+006, +7.43375176547E+001, +2.71395017498E+002
+8.11355000000E+006, +7.47286955491E+001, +2.80325633031E+002
+8.35850000000E+006, +7.47376230130E+001, +2.89195099817E+002
+8.60345000000E+006, +7.55347576120E+001, +2.98178298579E+002
+8.84840000000E+006, +7.53014338175E+001, +3.07295074646E+002
+9.09335000000E+006, +7.53235978166E+001, +3.16720532533E+002
+9.33830000000E+006, +7.62734560335E+001, +3.25959615985E+002
+9.58325000000E+006, +7.72714939109E+001, +3.35467145907E+002
+9.82820000000E+006, +7.68081317575E+001, +3.45199139197E+002
+1.00731500000E+007, +7.71407755916E+001, +3.54656338132E+002
+1.03181000000E+007, +7.82399664113E+001, +3.64069688993E+002
+1.05630500000E+007, +7.83534302793E+001, +3.74118885360E+002
+1.08080000000E+007, +7.85301160482E+001, +3.83833645348E+002
+1.10529500000E+007, +7.97032969020E+001, +3.94122975468E+002
+1.12979000000E+007, +7.93518507020E+001, +4.04341699367E+002
+1.15428500000E+007, +8.04903977629E+001, +4.15028663847E+002
+1.17878000000E+007, +8.03603993370E+001, +4.25045874793E+002
+1.20327500000E+007, +8.07656128292E+001, +4.36072996445E+002
+1.22777000000E+007, +8.15117509608E+001, +4.46918172647E+002
+1.25226500000E+007, +8.19828519127E+001, +4.56247324005E+002
+1.27676000000E+007, +8.35938588562E+001, +4.67636987237E+002
+1.30125500000E+007, +8.37135988364E+001, +4.78626097630E+002
+1.32575000000E+007, +8.58009986869E+001, +4.90824861221E+002
+1.35024500000E+007, +8.49084436377E+001, +5.01204512125E+002
+1.37474000000E+007, +8.59720769408E+001, +5.12409765861E+002
+1.39923500000E+007, +8.70467243144E+001, +5.25801519504E+002
+1.42373000000E+007, +8.56034990321E+001, +5.35042041907E+002
+1.44822500000E+007, +8.76114983409E+001, +5.46650548663E+002
+1.47272000000E+007, +8.92750219758E+001, +5.58407105768E+002
+1.49721500000E+007, +8.84663151703E+001, +5.70731147250E+002
+1.52171000000E+007, +9.02196097679E+001, +5.80952517053E+002
