"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +2.18055776396E-001, +2.28886664485E-001
+1.34500000000E+006, +2.66079629477E-001, +2.90028269080E-001
+1.69000000000E+006, +3.18323454387E-001, +3.37619977399E-001
+2.03500000000E+006, +3.74981953184E-001, +3.73400175172E-001
+2.38000000000E+006, +4.28873568207E-001, +3.97983975115E-001
+2.72500000000E+006, +4.82560263185E-001, +4.13683393286E-001
+3.07000000000E+006, +5.32369295780E-001, +4.20667107605E-001
+3.41500000000E+006, +5.77862251548E-001, +4.23307584823E-001
+3.76000000000E+006, +6.18304316228E-001, +4.20018031060E-001
+4.10500000000E+006, +6.55239899689E-001, +4.13213361980E-001
+4.45000000000E+006, +6.87423055486E-001, +4.07800746682E-001
+4.79500000000E+006, +7.17504827648E-001, +3.97806915235E-001
+5.14000000000E+006, +7.43418570015E-001, +3.86935066933E-001
+5.48500000000E+006, +7.66539676790E-001, +3.76216003406E-001
+5.83000000000E+006, +7.86218103617E-001, +3.63163892880E-001
+6.17500000000E+006, +8.03162266999E-001, +3.52368863968E-001
+6.52000000000E+006, +8.18922758444E-001, +3.42103313187E-001
+6.86500000000E+006, +8.33056047126E-001, +3.31380301546E-001
+7.21000000000E+006, +8.46253016841E-001, +3.20402486253E-001
+7.55500000000E+006, +8.57581210053E-001, +3.10814438957E-001
+7.90000000000E+006, +8.68432236274E-001, +3.01613877337E-001
+8.24500000000E+006, +8.77429973030E-001, +2.91369112083E-001
+8.59000000000E+006, +8.86039470005E-001, +2.82510577885E-001
+8.93500000000E+006, +8.94308931564E-001, +2.73223318610E-001
+9.28000000000E+006, +9.01482853525E-001, +2.65325463958E-001
+9.62500000000E+006, +9.08371572605E-001, +2.56761833692E-001
+9.97000000000E+006, +9.14636755402E-001, +2.49207546766E-001
+1.03150000000E+007, +9.19866538225E-001, +2.41806280534E-001
+1.06600000000E+007, +9.24941758320E-001, +2.33677399750E-001
+1.10050000000E+007, +9.29149766940E-001, +2.27569742830E-001
+1.13500000000E+007, +9.33642400935E-001, +2.20271569858E-001
+1.16950000000E+007, +9.37379784377E-001, +2.13702425470E-001
+1.20400000000E+007, +9.41157561485E-001, +2.07944361243E-001
+1.23850000000E+007, +9.44455597492E-001, +2.01671340235E-001
+1.27300000000E+007, +9.47608335772E-001, +1.96350412002E-001
+1.30750000000E+007, +9.50246381073E-001, +1.91042497230E-001
+1.34200000000E+007, +9.52872647443E-001, +1.85887587831E-001
+1.37650000000E+007, +9.55057293557E-001, +1.80290999885E-001
+1.41100000000E+007, +9.57358606890E-001, +1.75594568171E-001
+1.44550000000E+007, +9.59469624680E-001, +1.71111531884E-001
+1.48000000000E+007, +9.61296175720E-001, +1.65871316941E-001
+1.51450000000E+007, +9.63255535662E-001, +1.62896234069E-001
+1.54900000000E+007, +9.64915751808E-001, +1.57997611896E-001
