"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +5.22976607442E+001, +2.56940137434E+001
+1.34500000000E+006, +5.23057019042E+001, +3.46762018316E+001
+1.69000000000E+006, +5.22959665285E+001, +4.34635611459E+001
+2.03500000000E+006, +5.23193999387E+001, +5.24855569513E+001
+2.38000000000E+006, +5.23531849238E+001, +6.12756260670E+001
+2.72500000000E+006, +5.22767159869E+001, +7.00428607973E+001
+3.07000000000E+006, +5.24497350132E+001, +7.88758225265E+001
+3.41500000000E+006, +5.25083367200E+001, +8.81270540727E+001
+3.76000000000E+006, +5.24688467405E+001, +9.67566497882E+001
+4.10500000000E+006, +5.30514245440E+001, +1.05890469994E+002
+4.45000000000E+006, +5.24992015362E+001, +1.14663391981E+002
+4.79500000000E+006, +5.27193461440E+001, +1.23863324501E+002
+5.14000000000E+006, +5.28243153954E+001, +1.32975448417E+002
+5.48500000000E+006, +5.30528848141E+001, +1.41986804155E+002
+5.83000000000E+006, +5.33451015344E+001, +1.51094219081E+002
+6.17500000000E+006, +5.35067099766E+001, +1.60241251924E+002
+6.52000000000E+006, +5.38447890289E+001, +1.68907148639E+002
+6.86500000000E+006, +5.39798672549E+001, +1.78029915608E+002
+7.21000000000E+006, +5.43166084126E+001, +1.87032075739E+002
+7.55500000000E+006, +5.43220099194E+001, +1.96345512444E+002
+7.90000000000E+006, +5.42522911952E+001, +2.05517888610E+002
+8.24500000000E+006, +5.49087217745E+001, +2.14624367388E+002
+8.59000000000E+006, +5.46351895931E+001, +2.24240824432E+002
+8.93500000000E+006, +5.50122940859E+001, +2.33754056145E+002
+9.28000000000E+006, +5.45962580875E+001, +2.43388341646E+002
+9.62500000000E+006, +5.51520365904E+001, +2.53015505479E+002
+9.97000000000E+006, +5.49791781198E+001, +2.62664189506E+002
+1.03150000000E+007, +5.50106570588E+001, +2.72277456498E+002
+1.06600000000E+007, +5.54877444848E+001, +2.82548129656E+002
+1.10050000000E+007, +5.57977929440E+001, +2.91660818447E+002
+1.13500000000E+007, +5.57995598723E+001, +3.02354572758E+002
+1.16950000000E+007, +5.65670663567E+001, +3.12430034978E+002
+1.20400000000E+007, +5.64897324320E+001, +3.22095246872E+002
+1.23850000000E+007, +5.68393806888E+001, +3.32881412647E+002
+1.27300000000E+007, +5.63957926694E+001, +3.43176843595E+002
+1.30750000000E+007, +5.68555783707E+001, +3.53009006573E+002
+1.34200000000E+007, +5.73304696629E+001, +3.63268850313E+002
+1.37650000000E+007, +5.76133777904E+001, +3.73735776952E+002
+1.41100000000E+007, +5.78688672746E+001, +3.84273880690E+002
+1.44550000000E+007, +5.86268677117E+001, +3.94847409754E+002
+1.48000000000E+007, +5.84792370589E+001, +4.06578492868E+002
+1.51450000000E+007, +5.88553699596E+001, +4.17314702014E+002
+1.54900000000E+007, +6.00746961370E+001, +4.28400871290E+002
+1.58350000000E+007, +5.90129066946E+001, +4.37900180379E+002
+1.61800000000E+007, +5.99942201954E+001, +4.48947160597E+002
+1.65250000000E+007, +6.06291549268E+001, +4.61141903683E+002
+1.68700000000E+007, +6.17150060129E+001, +4.71457370260E+002
+1.72150000000E+007, +6.21637184247E+001, +4.85066259414E+002
+1.75600000000E+007, +6.10516683968E+001, +4.95560214381E+002
+1.79050000000E+007, +6.26096715643E+001, +5.07532982320E+002
+1.82500000000E+007, +6.47502802739E+001, +5.19592413040E+002
+1.85950000000E+007, +6.32632729355E+001, +5.31941866339E+002
+1.89400000000E+007, +6.50102034545E+001, +5.44892780064E+002
+1.92850000000E+007, +6.67123136180E+001, +5.58242556453E+002
+1.96300000000E+007, +6.53860152322E+001, +5.69414907777E+002
+1.99750000000E+007, +6.74020963258E+001, +5.81393301037E+002
+2.03200000000E+007, +6.85813952983E+001, +5.97451169140E+002
+2.06650000000E+007, +7.15031207242E+001, +6.09766430548E+002
+2.10100000000E+007, +6.96792094673E+001, +6.20613350792E+002
+2.13550000000E+007, +7.26408748510E+001, +6.34778659894E+002
+2.17000000000E+007, +7.28450546727E+001, +6.50317777794E+002
+2.20450000000E+007, +7.32048753041E+001, +6.64005706020E+002
+2.23900000000E+007, +7.39683603641E+001, +6.80131257077E+002
+2.27350000000E+007, +7.40773407595E+001, +6.95507551146E+002
+2.30800000000E+007, +7.91718249825E+001, +7.05787713051E+002
+2.34250000000E+007, +7.85788693417E+001, +7.21046918930E+002
+2.37700000000E+007, +7.97371472388E+001, +7.40329920964E+002
+2.41150000000E+007, +8.23509238641E+001, +7.56810907000E+002
+2.44600000000E+007, +8.38760535147E+001, +7.71339121758E+002
+2.48050000000E+007, +8.69802415117E+001, +7.86541601220E+002
+2.51500000000E+007, +8.98200940171E+001, +7.99650610024E+002
+2.54950000000E+007, +9.28564434136E+001, +8.18842214000E+002
+2.58400000000E+007, +9.27696181270E+001, +8.33770161184E+002
+2.61850000000E+007, +9.44054064253E+001, +8.51725705094E+002
+2.65300000000E+007, +9.71168910402E+001, +8.70879577575E+002
+2.68750000000E+007, +9.97696298222E+001, +8.88710068828E+002
+2.72200000000E+007, +1.01154739466E+002, +9.08327186113E+002
+2.75650000000E+007, +1.02314825380E+002, +9.26997437990E+002
+2.79100000000E+007, +1.02627415189E+002, +9.46409355585E+002
+2.82550000000E+007, +1.08938052505E+002, +9.67600133475E+002
+2.86000000000E+007, +1.07211876010E+002, +9.90996024667E+002
+2.89450000000E+007, +1.10603547966E+002, +1.01342896817E+003
