"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.01000000000E+006, +6.93791024779E+001, +3.39040494364E+001
+1.25495000000E+006, +6.93126125312E+001, +4.21451083971E+001
+1.49990000000E+006, +6.92834707894E+001, +5.02817540462E+001
+1.74485000000E+006, +6.92194485201E+001, +5.85284800518E+001
+1.98980000000E+006, +6.92060588878E+001, +6.66477790403E+001
+2.23475000000E+006, +6.91595349238E+001, +7.49827618525E+001
+2.47970000000E+006, +6.94066766023E+001, +8.32861106518E+001
+2.72465000000E+006, +6.93896443035E+001, +9.14460725124E+001
+2.96960000000E+006, +6.94093193361E+001, +9.96903280336E+001
+3.21455000000E+006, +6.95852422393E+001, +1.07790534698E+002
+3.45950000000E+006, +6.97157067748E+001, +1.16126560279E+002
+3.70445000000E+006, +6.98424093084E+001, +1.24766589877E+002
+3.94940000000E+006, +7.00456901820E+001, +1.32778591852E+002
+4.19435000000E+006, +6.99971182567E+001, +1.41655858893E+002
+4.43930000000E+006, +6.98091532977E+001, +1.49996035932E+002
+4.68425000000E+006, +7.03298614928E+001, +1.58329925242E+002
+4.92920000000E+006, +7.02072278929E+001, +1.66687735225E+002
+5.17415000000E+006, +7.06581720009E+001, +1.75326169291E+002
+5.41910000000E+006, +7.08367323362E+001, +1.84285723801E+002
+5.66405000000E+006, +7.06473842715E+001, +1.92536967304E+002
+5.90900000000E+006, +7.13778538098E+001, +2.00760590153E+002
+6.15395000000E+006, +7.19098052887E+001, +2.09498322728E+002
+6.39890000000E+006, +7.20618515806E+001, +2.18190305086E+002
+6.64385000000E+006, +7.24825678859E+001, +2.27076996395E+002
+6.88880000000E+006, +7.23713112413E+001, +2.35834087772E+002
+7.13375000000E+006, +7.29985155205E+001, +2.44362471921E+002
+7.37870000000E+006, +7.34707034182E+001, +2.53400878588E+002
+7.62365000000E+006, +7.40319715189E+001, +2.62788317468E+002
+7.86860000000E+006, +7.40959016628E+001, +2.72063159520E+002
+8.11355000000E+006, +7.41107216618E+001, +2.80896092427E+002
+8.35850000000E+006, +7.46898920358E+001, +2.90120232446E+002
+8.60345000000E+006, +7.52558937274E+001, +2.99383390251E+002
+8.84840000000E+006, +7.51396989105E+001, +3.07680806036E+002
+9.09335000000E+006, +7.57080562594E+001, +3.17947950252E+002
+9.33830000000E+006, +7.66631496801E+001, +3.27313659661E+002
+9.58325000000E+006, +7.67509239519E+001, +3.36406355685E+002
+9.82820000000E+006, +7.69919257537E+001, +3.46553514723E+002
+1.00731500000E+007, +7.70627282501E+001, +3.55764262054E+002
+1.03181000000E+007, +7.79399784037E+001, +3.65743267830E+002
+1.05630500000E+007, +7.81416241797E+001, +3.75415886013E+002
+1.08080000000E+007, +7.87442496116E+001, +3.84961186976E+002
+1.10529500000E+007, +7.95800371024E+001, +3.95532673682E+002
+1.12979000000E+007, +8.01339422678E+001, +4.06072320059E+002
+1.15428500000E+007, +8.03225043782E+001, +4.16162373959E+002
+1.17878000000E+007, +8.02344867560E+001, +4.26046576795E+002
+1.20327500000E+007, +8.04814911244E+001, +4.37241326693E+002
+1.22777000000E+007, +8.09192120242E+001, +4.47365211488E+002
+1.25226500000E+007, +8.21126898894E+001, +4.58350981469E+002
+1.27676000000E+007, +8.34334909258E+001, +4.68688614532E+002
+1.30125500000E+007, +8.33351041217E+001, +4.80178000551E+002
+1.32575000000E+007, +8.55999282817E+001, +4.92329513421E+002
+1.35024500000E+007, +8.61583122686E+001, +5.02294331827E+002
