"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +5.76313330387E+001, +2.77273753863E+001
+1.34500000000E+006, +5.76426477051E+001, +3.74269192313E+001
+1.69000000000E+006, +5.76967511282E+001, +4.70037659726E+001
+2.03500000000E+006, +5.77867112054E+001, +5.66684207104E+001
+2.38000000000E+006, +5.77782854581E+001, +6.61702805123E+001
+2.72500000000E+006, +5.78722215534E+001, +7.57487755888E+001
+3.07000000000E+006, +5.80175978710E+001, +8.54567259015E+001
+3.41500000000E+006, +5.78850845335E+001, +9.52556310935E+001
+3.76000000000E+006, +5.80677298837E+001, +1.04725358428E+002
+4.10500000000E+006, +5.87392175684E+001, +1.14604603035E+002
+4.45000000000E+006, +5.81535129421E+001, +1.24287559049E+002
+4.79500000000E+006, +5.84392888829E+001, +1.34290464497E+002
+5.14000000000E+006, +5.86428731594E+001, +1.44119363979E+002
+5.48500000000E+006, +5.91414847245E+001, +1.54031918479E+002
+5.83000000000E+006, +5.93285431037E+001, +1.63795968940E+002
+6.17500000000E+006, +5.97899956505E+001, +1.74003343072E+002
+6.52000000000E+006, +5.99406397572E+001, +1.83601940520E+002
+6.86500000000E+006, +6.03157937576E+001, +1.93475768357E+002
+7.21000000000E+006, +6.08721348820E+001, +2.03782910505E+002
+7.55500000000E+006, +6.10303294291E+001, +2.13810291414E+002
+7.90000000000E+006, +6.09932541067E+001, +2.23707035458E+002
+8.24500000000E+006, +6.14257426944E+001, +2.33904337203E+002
+8.59000000000E+006, +6.13625322619E+001, +2.44455383149E+002
+8.93500000000E+006, +6.17458640941E+001, +2.55350713998E+002
+9.28000000000E+006, +6.20209344571E+001, +2.66040700331E+002
+9.62500000000E+006, +6.18613979056E+001, +2.76760030755E+002
+9.97000000000E+006, +6.20181560736E+001, +2.88061618569E+002
+1.03150000000E+007, +6.27143038786E+001, +2.98431374596E+002
+1.06600000000E+007, +6.31100943053E+001, +3.09964188089E+002
+1.10050000000E+007, +6.34181040381E+001, +3.20369192385E+002
+1.13500000000E+007, +6.37513156092E+001, +3.32312711133E+002
+1.16950000000E+007, +6.43611599953E+001, +3.44158563353E+002
+1.20400000000E+007, +6.41291546687E+001, +3.55664344390E+002
+1.23850000000E+007, +6.54504608102E+001, +3.67070092277E+002
+1.27300000000E+007, +6.55199232216E+001, +3.78907359141E+002
+1.30750000000E+007, +6.53505677409E+001, +3.90649272212E+002
+1.34200000000E+007, +6.62385499229E+001, +4.02093269695E+002
+1.37650000000E+007, +6.75332186622E+001, +4.15045737100E+002
+1.41100000000E+007, +6.78439104543E+001, +4.27492726187E+002
+1.44550000000E+007, +6.87504913909E+001, +4.40288219431E+002
+1.48000000000E+007, +7.03381006551E+001, +4.53821317412E+002
+1.51450000000E+007, +7.06437822231E+001, +4.65094775965E+002
+1.54900000000E+007, +7.16322840860E+001, +4.77905036401E+002
+1.58350000000E+007, +7.00999789650E+001, +4.91753887475E+002
+1.61800000000E+007, +7.21656137739E+001, +5.04469015819E+002
+1.65250000000E+007, +7.32907637750E+001, +5.18748077145E+002
+1.68700000000E+007, +7.39838123982E+001, +5.31777487728E+002
+1.72150000000E+007, +7.47221539489E+001, +5.47833376814E+002
+1.75600000000E+007, +7.44394058801E+001, +5.61975436371E+002
+1.79050000000E+007, +7.78255012901E+001, +5.77653108249E+002
+1.82500000000E+007, +7.81453990289E+001, +5.92392153510E+002
+1.85950000000E+007, +7.95077355917E+001, +6.04949714854E+002
+1.89400000000E+007, +7.96692039836E+001, +6.23630195761E+002
+1.92850000000E+007, +8.28225909398E+001, +6.38884837308E+002
+1.96300000000E+007, +8.04247821277E+001, +6.55046012585E+002
+1.99750000000E+007, +8.47025655160E+001, +6.67841300428E+002
+2.03200000000E+007, +8.56695164163E+001, +6.89395736817E+002
+2.06650000000E+007, +8.99404039762E+001, +7.08266942920E+002
+2.10100000000E+007, +9.15249395633E+001, +7.21984120889E+002
+2.13550000000E+007, +9.38232100332E+001, +7.39459110240E+002
+2.17000000000E+007, +9.66654903484E+001, +7.61049436672E+002
+2.20450000000E+007, +9.76431816978E+001, +7.78966269516E+002
+2.23900000000E+007, +9.91156383836E+001, +7.99649322051E+002
+2.27350000000E+007, +9.95391218798E+001, +8.25602031106E+002
+2.30800000000E+007, +1.08548915634E+002, +8.40414682835E+002
+2.34250000000E+007, +1.08231008686E+002, +8.59520316518E+002
+2.37700000000E+007, +1.13238771828E+002, +8.85877718240E+002
+2.41150000000E+007, +1.14579905082E+002, +9.10770879947E+002
+2.44600000000E+007, +1.19932159619E+002, +9.33644371278E+002
+2.48050000000E+007, +1.26233871960E+002, +9.54838370734E+002
+2.51500000000E+007, +1.28415010080E+002, +9.75801909064E+002
+2.54950000000E+007, +1.32857622933E+002, +1.00646501132E+003
+2.58400000000E+007, +1.37509563154E+002, +1.02370739860E+003
+2.61850000000E+007, +1.39453042291E+002, +1.05471469743E+003
+2.65300000000E+007, +1.45107496180E+002, +1.08762815525E+003
+2.68750000000E+007, +1.48123246933E+002, +1.11684374110E+003
