"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +1.80541333939E+001, +1.29731988843E+000
+2.66777963272E+005, +1.80572017569E+001, +3.59627856126E+000
+4.33555926544E+005, +1.80541572923E+001, +5.84878485007E+000
+6.00333889816E+005, +1.80934846475E+001, +8.07552901024E+000
+7.67111853088E+005, +1.81183472805E+001, +1.03505410135E+001
+9.33889816361E+005, +1.81238951679E+001, +1.25608449723E+001
+1.10066777963E+006, +1.81128633146E+001, +1.48136278595E+001
+1.26744574290E+006, +1.81318561542E+001, +1.70227693083E+001
+1.43422370618E+006, +1.81163301808E+001, +1.93352946431E+001
+1.60100166945E+006, +1.81524959244E+001, +2.14510922768E+001
+1.76777963272E+006, +1.81283144244E+001, +2.37244384008E+001
+1.93455759599E+006, +1.81456914108E+001, +2.59129663405E+001
+2.10133555927E+006, +1.81522045923E+001, +2.81433855188E+001
+2.26811352254E+006, +1.81598063043E+001, +3.03673674484E+001
+2.43489148581E+006, +1.81908916183E+001, +3.26583392274E+001
+2.60166944908E+006, +1.82025442529E+001, +3.48207886036E+001
+2.76844741235E+006, +1.81662477369E+001, +3.70999278558E+001
+2.93522537563E+006, +1.81717916786E+001, +3.93135116584E+001
+3.10200333890E+006, +1.82519107750E+001, +4.14841492587E+001
+3.26878130217E+006, +1.81421258609E+001, +4.37887251380E+001
+3.43555926544E+006, +1.82032383163E+001, +4.59642413172E+001
+3.60233722871E+006, +1.82688631497E+001, +4.82937275840E+001
+3.76911519199E+006, +1.82241145042E+001, +5.05477106456E+001
+3.93589315526E+006, +1.81755793065E+001, +5.26838297021E+001
+4.10267111853E+006, +1.82545568761E+001, +5.50844916186E+001
+4.26944908180E+006, +1.82645865826E+001, +5.72831689055E+001
+4.43622704508E+006, +1.82067581267E+001, +5.94467177988E+001
+4.60300500835E+006, +1.83249065618E+001, +6.17097855375E+001
+4.76978297162E+006, +1.83032185294E+001, +6.39728947306E+001
+4.93656093489E+006, +1.83787149587E+001, +6.62095285086E+001
+5.10333889816E+006, +1.83549019622E+001, +6.84077833211E+001
+5.27011686144E+006, +1.85024223945E+001, +7.07536704590E+001
+5.43689482471E+006, +1.83504913745E+001, +7.29448540394E+001
+5.60367278798E+006, +1.84427135016E+001, +7.53286334524E+001
+5.77045075125E+006, +1.83226595685E+001, +7.74774086129E+001
+5.93722871452E+006, +1.85036066859E+001, +7.97023008495E+001
+6.10400667780E+006, +1.84442147262E+001, +8.20119079117E+001
+6.27078464107E+006, +1.85708225479E+001, +8.42075019850E+001
+6.43756260434E+006, +1.86311003313E+001, +8.65183376156E+001
+6.60434056761E+006, +1.86121233615E+001, +8.87526615401E+001
+6.77111853088E+006, +1.87685958760E+001, +9.09892867245E+001
+6.93789649416E+006, +1.86732842267E+001, +9.32760045275E+001
+7.10467445743E+006, +1.86857813023E+001, +9.55102532810E+001
+7.27145242070E+006, +1.86858573665E+001, +9.77788588349E+001
+7.43823038397E+006, +1.88139663884E+001, +1.00002462639E+002
+7.60500834725E+006, +1.87586546580E+001, +1.02332695219E+002
+7.77178631052E+006, +1.88713450119E+001, +1.04702771013E+002
+7.93856427379E+006, +1.88688179985E+001, +1.06820093866E+002
+8.10534223706E+006, +1.89204230579E+001, +1.09158725843E+002
+8.27212020033E+006, +1.88968277522E+001, +1.11408977465E+002
+8.43889816361E+006, +1.89269614152E+001, +1.13692798088E+002
+8.60567612688E+006, +1.88413648891E+001, +1.16057791349E+002
+8.77245409015E+006, +1.88854808947E+001, +1.18275729650E+002
+8.93923205342E+006, +1.89243895899E+001, +1.20601579619E+002
+9.10601001669E+006, +1.90178544295E+001, +1.22843771423E+002
+9.27278797997E+006, +1.89900953037E+001, +1.25279865939E+002
+9.43956594324E+006, +1.89432975270E+001, +1.27474743431E+002
+9.60634390651E+006, +1.90126243321E+001, +1.29781871029E+002
+9.77312186978E+006, +1.90602496268E+001, +1.32126715388E+002
+9.93989983306E+006, +1.91531512549E+001, +1.34417203246E+002
+1.01066777963E+007, +1.89767345430E+001, +1.36697251487E+002
+1.02734557596E+007, +1.90058400055E+001, +1.39084891734E+002
+1.04402337229E+007, +1.91941604755E+001, +1.41357493487E+002
+1.06070116861E+007, +1.91631132506E+001, +1.43646681297E+002
+1.07737896494E+007, +1.90938676458E+001, +1.46140331089E+002
+1.09405676127E+007, +1.92576736340E+001, +1.48360384486E+002
+1.11073455760E+007, +1.91885489933E+001, +1.50813242154E+002
+1.12741235392E+007, +1.92767279642E+001, +1.53022391625E+002
+1.14409015025E+007, +1.94083357616E+001, +1.55408995445E+002
+1.16076794658E+007, +1.94462893393E+001, +1.57688204367E+002
+1.17744574290E+007, +1.94829760138E+001, +1.60279733814E+002
+1.19412353923E+007, +1.93775446124E+001, +1.62612044776E+002
+1.21080133556E+007, +1.92402911934E+001, +1.64891339120E+002
+1.22747913189E+007, +1.94766921231E+001, +1.67429169555E+002
+1.24415692821E+007, +1.94043958138E+001, +1.69703918257E+002
+1.26083472454E+007, +1.93963750577E+001, +1.72120380927E+002
+1.27751252087E+007, +1.95477014822E+001, +1.74391502474E+002
+1.29419031720E+007, +1.95308273674E+001, +1.76716913021E+002
+1.31086811352E+007, +1.95917729289E+001, +1.79257228804E+002
+1.32754590985E+007, +1.96897654868E+001, +1.81673680315E+002
+1.34422370618E+007, +1.97451549205E+001, +1.83973343634E+002
+1.36090150250E+007, +1.99498582827E+001, +1.86320962026E+002
+1.37757929883E+007, +1.98658910915E+001, +1.89018133070E+002
+1.39425709516E+007, +1.99556074805E+001, +1.91132030747E+002
+1.41093489149E+007, +2.00981140389E+001, +1.93520104088E+002
+1.42761268781E+007, +2.02716142290E+001, +1.95979930460E+002
+1.44429048414E+007, +2.01975203416E+001, +1.98241654704E+002
+1.46096828047E+007, +2.01384495305E+001, +2.00747460069E+002
+1.47764607679E+007, +2.03816765273E+001, +2.02904234051E+002
+1.49432387312E+007, +2.02168752905E+001, +2.05512561822E+002
+1.51100166945E+007, +2.01675846127E+001, +2.08136953469E+002
+1.52767946578E+007, +2.04125409009E+001, +2.10539313265E+002
+1.54435726210E+007, +2.05358829538E+001, +2.12842836687E+002
+1.56103505843E+007, +2.05183941008E+001, +2.15257929544E+002
+1.57771285476E+007, +2.04823227315E+001, +2.17658767732E+002
+1.59439065109E+007, +2.05408991914E+001, +2.20359916404E+002
+1.61106844741E+007, +2.04143061019E+001, +2.23021825667E+002
+1.62774624374E+007, +2.09915228441E+001, +2.25203109410E+002
+1.64442404007E+007, +2.06157310275E+001, +2.27951848152E+002
+1.66110183639E+007, +2.05408613297E+001, +2.30023374751E+002
+1.67777963272E+007, +2.08196964450E+001, +2.32884046962E+002
+1.69445742905E+007, +2.09684964496E+001, +2.35417436901E+002
+1.71113522538E+007, +2.05271244469E+001, +2.37686318237E+002
+1.72781302170E+007, +2.12413906049E+001, +2.40403650495E+002
+1.74449081803E+007, +2.07454596467E+001, +2.42943123019E+002
+1.76116861436E+007, +2.13006569217E+001, +2.45530981022E+002
+1.77784641068E+007, +2.09708514323E+001, +2.47463855344E+002
+1.79452420701E+007, +2.12816761785E+001, +2.50597067661E+002
+1.81120200334E+007, +2.14536779548E+001, +2.52899798204E+002
+1.82787979967E+007, +2.16507238768E+001, +2.55631026847E+002
+1.84455759599E+007, +2.19235020856E+001, +2.58293033984E+002
+1.86123539232E+007, +2.18964651273E+001, +2.60756471219E+002
+1.87791318865E+007, +2.19036112861E+001, +2.63767058726E+002
+1.89459098497E+007, +2.20462451723E+001, +2.66011491299E+002
+1.91126878130E+007, +2.23473342754E+001, +2.68239497070E+002
+1.92794657763E+007, +2.22191712088E+001, +2.71298688171E+002
+1.94462437396E+007, +2.25762033908E+001, +2.74391569747E+002
+1.96130217028E+007, +2.26169302544E+001, +2.76836320040E+002
+1.97797996661E+007, +2.27360156174E+001, +2.78904118459E+002
+1.99465776294E+007, +2.25223865483E+001, +2.81516818625E+002
+2.01133555927E+007, +2.27999571399E+001, +2.84558131900E+002
+2.02801335559E+007, +2.30986242377E+001, +2.87186003669E+002
+2.04469115192E+007, +2.34158251678E+001, +2.89888609393E+002
+2.06136894825E+007, +2.31152508117E+001, +2.92198610718E+002
+2.07804674457E+007, +2.36150883160E+001, +2.95109085640E+002
+2.09472454090E+007, +2.35007006662E+001, +2.97983474101E+002
+2.11140233723E+007, +2.36317286814E+001, +3.00061484584E+002
+2.12808013356E+007, +2.41240806544E+001, +3.03083041559E+002
+2.14475792988E+007, +2.41128322563E+001, +3.06050271601E+002
+2.16143572621E+007, +2.43470757721E+001, +3.08554228354E+002
+2.17811352254E+007, +2.37893900855E+001, +3.11239715506E+002
+2.19479131886E+007, +2.49600892918E+001, +3.14228703118E+002
+2.21146911519E+007, +2.50523777667E+001, +3.16626769383E+002
+2.22814691152E+007, +2.46814217525E+001, +3.19289315989E+002
+2.24482470785E+007, +2.51728645772E+001, +3.23053131491E+002
+2.26150250417E+007, +2.56896250688E+001, +3.25196844446E+002
+2.27818030050E+007, +2.54358410529E+001, +3.28444249204E+002
+2.29485809683E+007, +2.66161403441E+001, +3.31052248591E+002
+2.31153589316E+007, +2.59318358153E+001, +3.33739934982E+002
+2.32821368948E+007, +2.72294664659E+001, +3.36667138878E+002
+2.34489148581E+007, +2.69376196960E+001, +3.39277566720E+002
+2.36156928214E+007, +2.76780017449E+001, +3.42651539087E+002
+2.37824707846E+007, +2.79666866740E+001, +3.45104014012E+002
+2.39492487479E+007, +2.81929471468E+001, +3.48129840995E+002
+2.41160267112E+007, +2.82580454301E+001, +3.50511613404E+002
+2.42828046745E+007, +2.83315549415E+001, +3.53407272470E+002
+2.44495826377E+007, +2.94288398216E+001, +3.56840402819E+002
+2.46163606010E+007, +2.87723920062E+001, +3.59050386573E+002
+2.47831385643E+007, +2.94829843155E+001, +3.61975845226E+002
+2.49499165275E+007, +3.04538066234E+001, +3.64973621350E+002
+2.51166944908E+007, +3.04248748240E+001, +3.68074959166E+002
+2.52834724541E+007, +3.12965661952E+001, +3.70226173383E+002
+2.54502504174E+007, +3.17331658349E+001, +3.73834149789E+002
+2.56170283806E+007, +3.16005296899E+001, +3.76514516976E+002
+2.57838063439E+007, +3.21791588997E+001, +3.79082983347E+002
+2.59505843072E+007, +3.26913244835E+001, +3.82331518446E+002
+2.61173622705E+007, +3.26107931529E+001, +3.85201075111E+002
+2.62841402337E+007, +3.33929271557E+001, +3.87907402342E+002
+2.64509181970E+007, +3.34740608893E+001, +3.90588090112E+002
+2.66176961603E+007, +3.35685390088E+001, +3.94319183206E+002
+2.67844741235E+007, +3.43859097360E+001, +3.95987130014E+002
+2.69512520868E+007, +3.45274672553E+001, +3.99557694235E+002
+2.71180300501E+007, +3.49438520208E+001, +4.00367171220E+002
+2.72848080134E+007, +3.55306418817E+001, +4.03894282308E+002
+2.74515859766E+007, +3.53786450333E+001, +4.07370967219E+002
+2.76183639399E+007, +3.48193081575E+001, +4.09617391319E+002
+2.77851419032E+007, +3.52674982394E+001, +4.12510708987E+002
+2.79519198664E+007, +3.56594454718E+001, +4.15308768181E+002
+2.81186978297E+007, +3.56208941605E+001, +4.17463947263E+002
+2.82854757930E+007, +3.61279493078E+001, +4.21030690559E+002
+2.84522537563E+007, +3.48397402803E+001, +4.24825366204E+002
+2.86190317195E+007, +3.49469499505E+001, +4.27251581168E+002
+2.87858096828E+007, +3.65803716881E+001, +4.31124988809E+002
+2.89525876461E+007, +3.60812384985E+001, +4.33215290829E+002
+2.91193656093E+007, +3.54004679553E+001, +4.35805972177E+002
+2.92861435726E+007, +3.45966009523E+001, +4.39609108304E+002
+2.94529215359E+007, +3.59334499381E+001, +4.43049087396E+002
+2.96196994992E+007, +3.71450613768E+001, +4.46705930285E+002
+2.97864774624E+007, +3.69480260403E+001, +4.50604395098E+002
+2.99532554257E+007, +3.73580394960E+001, +4.53479229869E+002
+3.01200333890E+007, +3.59905293146E+001, +4.57778839525E+002
+3.02868113523E+007, +3.61270511281E+001, +4.60739588061E+002
+3.04535893155E+007, +3.64607391547E+001, +4.65188520730E+002
+3.06203672788E+007, +3.67296432539E+001, +4.67797321961E+002
+3.07871452421E+007, +3.76663060909E+001, +4.71148352082E+002
+3.09539232053E+007, +3.66191409607E+001, +4.74612024257E+002
+3.11207011686E+007, +3.64586187596E+001, +4.78379870194E+002
+3.12874791319E+007, +3.78303575118E+001, +4.81779585108E+002
