"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +1.06531105192E+002, +2.11794807437E+000
+1.03010033445E+005, +1.06330328611E+002, +2.42187809373E+000
+1.06020066890E+005, +1.06560737755E+002, +2.21729021307E+000
+1.09030100334E+005, +1.06313910714E+002, +2.38416125166E+000
+1.12040133779E+005, +1.06256096085E+002, +2.48645757018E+000
+1.15050167224E+005, +1.06329007257E+002, +2.53443396731E+000
+1.18060200669E+005, +1.06165971216E+002, +2.58034721175E+000
+1.21070234114E+005, +1.06336166953E+002, +2.90890580575E+000
+1.24080267559E+005, +1.06285752450E+002, +2.90427031812E+000
+1.27090301003E+005, +1.06241796879E+002, +3.13393079498E+000
+1.30100334448E+005, +1.06291102574E+002, +3.03513857374E+000
+1.33110367893E+005, +1.06230468342E+002, +2.99157301969E+000
+1.36120401338E+005, +1.06343597910E+002, +2.93675359203E+000
+1.39130434783E+005, +1.06265393768E+002, +3.05287414439E+000
+1.42140468227E+005, +1.06289822125E+002, +3.21485780812E+000
+1.45150501672E+005, +1.06312840493E+002, +3.42971270778E+000
+1.48160535117E+005, +1.06341643333E+002, +3.62705013529E+000
+1.51170568562E+005, +1.06299376390E+002, +3.61128855466E+000
+1.54180602007E+005, +1.06315750801E+002, +3.56562441090E+000
+1.57190635452E+005, +1.06257759572E+002, +3.69651941343E+000
+1.60200668896E+005, +1.06238379473E+002, +3.80791887842E+000
+1.63210702341E+005, +1.06264865812E+002, +3.89704494865E+000
+1.66220735786E+005, +1.06278792932E+002, +3.88775488088E+000
+1.69230769231E+005, +1.06239870320E+002, +4.18071943550E+000
+1.72240802676E+005, +1.06259679644E+002, +3.96356969348E+000
+1.75250836120E+005, +1.06267083321E+002, +4.25315018475E+000
+1.78260869565E+005, +1.06268178566E+002, +4.25798780342E+000
+1.81270903010E+005, +1.06103275434E+002, +4.24010398037E+000
+1.84280936455E+005, +1.06398687941E+002, +4.47022743394E+000
+1.87290969900E+005, +1.06461820536E+002, +4.45721116682E+000
+1.90301003344E+005, +1.06277390214E+002, +4.38334712191E+000
+1.93311036789E+005, +1.06370085155E+002, +4.58192479421E+000
+1.96321070234E+005, +1.06400308131E+002, +4.78428831401E+000
+1.99331103679E+005, +1.06514142631E+002, +4.75822487860E+000
+2.02341137124E+005, +1.06116387079E+002, +4.72765577966E+000
+2.05351170569E+005, +1.06224951166E+002, +4.79799631833E+000
+2.08361204013E+005, +1.06278605654E+002, +4.83414325918E+000
+2.11371237458E+005, +1.06348327039E+002, +5.03985858809E+000
+2.14381270903E+005, +1.06371018296E+002, +4.96234031584E+000
+2.17391304348E+005, +1.06449840090E+002, +4.95629622585E+000
+2.20401337793E+005, +1.06362805938E+002, +5.13668806542E+000
+2.23411371237E+005, +1.06350537281E+002, +5.29792621508E+000
+2.26421404682E+005, +1.06370280146E+002, +5.12597252532E+000
+2.29431438127E+005, +1.06365382459E+002, +5.34483547594E+000
+2.32441471572E+005, +1.06335948068E+002, +5.38614010261E+000
+2.35451505017E+005, +1.06225159872E+002, +5.39397430282E+000
+2.38461538462E+005, +1.06451556751E+002, +5.66604255405E+000
+2.41471571906E+005, +1.06361826782E+002, +5.58374030318E+000
+2.44481605351E+005, +1.06252959608E+002, +5.86914949399E+000
+2.47491638796E+005, +1.06312316060E+002, +5.87001007504E+000
+2.50501672241E+005, +1.06412233576E+002, +5.92245154766E+000
+2.53511705686E+005, +1.06396636563E+002, +6.04825408364E+000
+2.56521739130E+005, +1.06438833290E+002, +6.12172544417E+000
+2.59531772575E+005, +1.06345550741E+002, +6.04694526468E+000
+2.62541806020E+005, +1.06300251352E+002, +6.22041275654E+000
+2.65551839465E+005, +1.06237523107E+002, +6.25521836876E+000
+2.68561872910E+005, +1.06370908629E+002, +6.32129912143E+000
+2.71571906355E+005, +1.06271485718E+002, +6.51012438054E+000
+2.74581939799E+005, +1.06471630313E+002, +6.44540512987E+000
+2.77591973244E+005, +1.06318839026E+002, +6.52788613726E+000
+2.80602006689E+005, +1.06343307647E+002, +6.54100405439E+000
+2.83612040134E+005, +1.06273465394E+002, +6.78441960005E+000
+2.86622073579E+005, +1.06394210466E+002, +6.82053374074E+000
+2.89632107023E+005, +1.06304663585E+002, +6.94466874284E+000
+2.92642140468E+005, +1.06342266381E+002, +6.97483817789E+000
+2.95652173913E+005, +1.06285361197E+002, +7.12739150777E+000
+2.98662207358E+005, +1.06354159717E+002, +7.14819284906E+000
+3.01672240803E+005, +1.06230577089E+002, +7.33924931061E+000
+3.04682274247E+005, +1.06529554717E+002, +7.26934256783E+000
+3.07692307692E+005, +1.06406720501E+002, +7.41162983428E+000
+3.10702341137E+005, +1.06355241576E+002, +7.39126275721E+000
+3.13712374582E+005, +1.06488288821E+002, +7.56745005664E+000
+3.16722408027E+005, +1.06404980377E+002, +7.52091151575E+000
+3.19732441472E+005, +1.06316659364E+002, +7.61626141476E+000
+3.22742474916E+005, +1.06470951537E+002, +7.62815826095E+000
+3.25752508361E+005, +1.06324228935E+002, +7.69023111336E+000
+3.28762541806E+005, +1.06481832698E+002, +7.82180404795E+000
+3.31772575251E+005, +1.06457843470E+002, +7.91639380825E+000
+3.34782608696E+005, +1.06381946774E+002, +8.00310541055E+000
+3.37792642140E+005, +1.06452788441E+002, +7.99777896459E+000
+3.40802675585E+005, +1.06381733918E+002, +8.15663229338E+000
+3.43812709030E+005, +1.06369596166E+002, +8.12958117520E+000
+3.46822742475E+005, +1.06415960433E+002, +8.21325621350E+000
+3.49832775920E+005, +1.06365327147E+002, +8.28404206316E+000
+3.52842809365E+005, +1.06326775284E+002, +8.37590817270E+000
+3.55852842809E+005, +1.06403334605E+002, +8.45533730444E+000
+3.58862876254E+005, +1.06366007924E+002, +8.52712914835E+000
+3.61872909699E+005, +1.06298459423E+002, +8.45643790280E+000
+3.64882943144E+005, +1.06421987018E+002, +8.77713554457E+000
+3.67892976589E+005, +1.06371167687E+002, +8.98634132391E+000
+3.70903010033E+005, +1.06357098259E+002, +8.82752950280E+000
+3.73913043478E+005, +1.06539395625E+002, +8.90945264326E+000
+3.76923076923E+005, +1.06282618288E+002, +8.96050410852E+000
+3.79933110368E+005, +1.06476222492E+002, +9.02573254624E+000
+3.82943143813E+005, +1.06455527309E+002, +9.01986933055E+000
+3.85953177258E+005, +1.06388802510E+002, +9.28402283043E+000
+3.88963210702E+005, +1.06330033237E+002, +9.31201340153E+000
+3.91973244147E+005, +1.06380574048E+002, +9.29078150101E+000
+3.94983277592E+005, +1.06360295538E+002, +9.23327646650E+000
+3.97993311037E+005, +1.06385060802E+002, +9.45566092886E+000
+4.01003344482E+005, +1.06328230756E+002, +9.49970234853E+000
+4.04013377926E+005, +1.06366257581E+002, +9.57511981540E+000
+4.07023411371E+005, +1.06411129065E+002, +9.61875029423E+000
+4.10033444816E+005, +1.06532365740E+002, +9.74721580520E+000
+4.13043478261E+005, +1.06511698144E+002, +9.75650656505E+000
+4.16053511706E+005, +1.06283065018E+002, +9.89438768208E+000
+4.19063545151E+005, +1.06415937849E+002, +9.85950035781E+000
+4.22073578595E+005, +1.06544191656E+002, +1.00026574602E+001
+4.25083612040E+005, +1.06296647578E+002, +1.00702508776E+001
+4.28093645485E+005, +1.06493662162E+002, +1.01848845490E+001
+4.31103678930E+005, +1.06401899499E+002, +1.03357861670E+001
+4.34113712375E+005, +1.06335960513E+002, +1.03582201507E+001
+4.37123745819E+005, +1.06432571769E+002, +1.04372360155E+001
+4.40133779264E+005, +1.06355164989E+002, +1.06902235960E+001
+4.43143812709E+005, +1.06611939258E+002, +1.05596063178E+001
+4.46153846154E+005, +1.06437033202E+002, +1.07008784050E+001
+4.49163879599E+005, +1.06489146296E+002, +1.08003188277E+001
