"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +5.23582175399E-001, +2.25094181686E+001
+1.16527545910E+006, +6.06646972092E-001, +2.61762630072E+001
+1.33055091820E+006, +5.84744416043E-001, +2.98504528648E+001
+1.49582637730E+006, +6.12537867142E-001, +3.34868688654E+001
+1.66110183639E+006, +6.51608697835E-001, +3.71591057872E+001
+1.82637729549E+006, +6.88128887505E-001, +4.08906380159E+001
+1.99165275459E+006, +6.95907241647E-001, +4.45476039928E+001
+2.15692821369E+006, +7.18677388949E-001, +4.81600185325E+001
+2.32220367279E+006, +6.36944437054E-001, +5.18564506861E+001
+2.48747913189E+006, +6.93220807915E-001, +5.56046875970E+001
+2.65275459098E+006, +6.66797154183E-001, +5.91722621464E+001
+2.81803005008E+006, +7.54015449702E-001, +6.28055666733E+001
+2.98330550918E+006, +6.11587691463E-001, +6.64409918787E+001
+3.14858096828E+006, +6.82179875664E-001, +7.02555571964E+001
+3.31385642738E+006, +6.90876776510E-001, +7.38716141910E+001
+3.47913188648E+006, +7.41601589941E-001, +7.76767060505E+001
+3.64440734558E+006, +7.74799167255E-001, +8.13359008820E+001
+3.80968280467E+006, +8.45718531991E-001, +8.50893522539E+001
+3.97495826377E+006, +8.69210294813E-001, +8.87585118991E+001
+4.14023372287E+006, +8.25648639731E-001, +9.25150731503E+001
+4.30550918197E+006, +8.09669105707E-001, +9.61184354425E+001
+4.47078464107E+006, +6.26278455638E-001, +9.99383973973E+001
+4.63606010017E+006, +7.04414402760E-001, +1.03463806102E+002
+4.80133555927E+006, +6.64001944616E-001, +1.07201090984E+002
+4.96661101836E+006, +8.78452440578E-001, +1.10916429311E+002
+5.13188647746E+006, +9.04107748063E-001, +1.14503865725E+002
+5.29716193656E+006, +9.12186063720E-001, +1.18356948357E+002
+5.46243739566E+006, +1.06287452102E+000, +1.22059322437E+002
+5.62771285476E+006, +7.29889592563E-001, +1.25956380544E+002
+5.79298831386E+006, +8.08752214669E-001, +1.29554896398E+002
+5.95826377295E+006, +1.04540923769E+000, +1.33030654855E+002
+6.12353923205E+006, +1.01631514461E+000, +1.37016660413E+002
+6.28881469115E+006, +1.12193577718E+000, +1.40397630232E+002
+6.45409015025E+006, +1.33480680444E+000, +1.44386109428E+002
+6.61936560935E+006, +1.29677625872E+000, +1.47975591580E+002
+6.78464106845E+006, +1.37495164481E+000, +1.51746903339E+002
+6.94991652755E+006, +1.46494757438E+000, +1.55330239012E+002
+7.11519198664E+006, +1.22112358443E+000, +1.59036700474E+002
+7.28046744574E+006, +1.47603053122E+000, +1.62621736986E+002
+7.44574290484E+006, +1.44453247443E+000, +1.66469564644E+002
+7.61101836394E+006, +1.66475020774E+000, +1.69979429038E+002
+7.77629382304E+006, +1.61181830189E+000, +1.73910366283E+002
+7.94156928214E+006, +1.38029937127E+000, +1.77553761134E+002
+8.10684474124E+006, +1.44519214178E+000, +1.81297659923E+002
+8.27212020033E+006, +1.52878997006E+000, +1.84992743020E+002
+8.43739565943E+006, +1.24166568724E+000, +1.89095936732E+002
+8.60267111853E+006, +1.17791181164E+000, +1.92654153728E+002
+8.76794657763E+006, +1.28170633207E+000, +1.96219470686E+002
+8.93322203673E+006, +1.28086299637E+000, +2.00205296145E+002
+9.09849749583E+006, +1.33631022182E+000, +2.04172657215E+002
+9.26377295492E+006, +1.37006836506E+000, +2.07844094621E+002
+9.42904841402E+006, +1.15726027101E+000, +2.11526849304E+002
+9.59432387312E+006, +1.20744283667E+000, +2.15155137635E+002
+9.75959933222E+006, +1.19719209864E+000, +2.19113925352E+002
+9.92487479132E+006, +1.10611374999E+000, +2.22761493792E+002
+1.00901502504E+007, +9.93213618935E-001, +2.26566334274E+002
+1.02554257095E+007, +1.25024334595E+000, +2.30578839594E+002
+1.04207011686E+007, +1.50708834448E+000, +2.33755286555E+002
+1.05859766277E+007, +9.60352834636E-001, +2.37939440487E+002
+1.07512520868E+007, +1.05658964198E+000, +2.41990331363E+002
+1.09165275459E+007, +1.08758772110E+000, +2.45986589737E+002
+1.10818030050E+007, +9.28064020986E-001, +2.49466096833E+002
+1.12470784641E+007, +8.34406493894E-001, +2.53519277869E+002
+1.14123539232E+007, +1.12106851746E+000, +2.57330354257E+002
+1.15776293823E+007, +8.43231770997E-001, +2.60925068106E+002
+1.17429048414E+007, +8.59291279874E-001, +2.64922656135E+002
+1.19081803005E+007, +7.92577590932E-001, +2.68697931005E+002
+1.20734557596E+007, +9.48870005322E-001, +2.72814170321E+002
+1.22387312187E+007, +7.25719979446E-001, +2.76548098611E+002
+1.24040066778E+007, +3.30197405512E-001, +2.80526592897E+002
+1.25692821369E+007, +6.24362334121E-001, +2.83993727599E+002
+1.27345575960E+007, +4.05642685778E-001, +2.88422730871E+002
+1.28998330551E+007, +6.46309030168E-001, +2.92146594791E+002
+1.30651085142E+007, +9.92539456196E-001, +2.96180410886E+002
+1.32303839733E+007, +8.37156218076E-001, +3.00216317881E+002
+1.33956594324E+007, +5.69629031486E-001, +3.04134797639E+002
+1.35609348915E+007, +1.38453613399E+000, +3.08042284460E+002
+1.37262103506E+007, +1.15851967433E+000, +3.11662003700E+002
+1.38914858097E+007, +8.43986080898E-001, +3.15521532835E+002
+1.40567612688E+007, +9.70107071980E-001, +3.19515590529E+002
+1.42220367279E+007, +7.00920558297E-001, +3.23664670599E+002
+1.43873121870E+007, +8.08374150023E-001, +3.27362453033E+002
+1.45525876461E+007, +5.53834313245E-001, +3.32219420976E+002
+1.47178631052E+007, +7.43499636991E-001, +3.35986352063E+002
+1.48831385643E+007, +2.27924519433E-002, +3.39040379824E+002
+1.50484140234E+007, +1.24894512109E+000, +3.44277891576E+002
+1.52136894825E+007, +1.09324707187E+000, +3.47550294660E+002
+1.53789649416E+007, -8.07974527647E-002, +3.51557982166E+002
+1.55442404007E+007, +1.44405927728E+000, +3.55598150215E+002
+1.57095158598E+007, +1.04192692033E+000, +3.59602079870E+002
+1.58747913189E+007, +7.12865314601E-001, +3.63367451193E+002
+1.60400667780E+007, +4.52988412835E-001, +3.68369958697E+002
+1.62053422371E+007, -1.13424423128E-001, +3.71977702270E+002
+1.63706176962E+007, +7.06570962145E-001, +3.75835601505E+002
+1.65358931553E+007, +6.92842297430E-001, +3.79431201812E+002
+1.67011686144E+007, +7.08889599778E-001, +3.83776243250E+002
+1.68664440735E+007, +9.15682306896E-001, +3.88191593020E+002
+1.70317195326E+007, -1.56948038779E+000, +3.92163366188E+002
+1.71969949917E+007, +2.22269348898E-001, +3.96941971527E+002
+1.73622704508E+007, -5.50347392510E-001, +4.01159812452E+002
+1.75275459098E+007, +7.46844276768E-002, +4.04149191867E+002
+1.76928213689E+007, -1.23390008262E-002, +4.07937339897E+002
+1.78580968280E+007, +6.22694000326E-001, +4.13043978152E+002
+1.80233722871E+007, +9.18530987993E-002, +4.17690971208E+002
+1.81886477462E+007, -1.04369426354E-001, +4.20891397515E+002
+1.83539232053E+007, -3.09235658703E-001, +4.25303940900E+002
+1.85191986644E+007, +1.06637905150E+000, +4.30142552933E+002
+1.86844741235E+007, +5.75481670538E-001, +4.34409577247E+002
+1.88497495826E+007, +9.40824382967E-001, +4.37639587364E+002
+1.90150250417E+007, +1.35321563207E+000, +4.42171585968E+002
+1.91803005008E+007, +2.92814780341E-002, +4.46666012069E+002
+1.93455759599E+007, +1.17765794158E+000, +4.50716013494E+002
+1.95108514190E+007, +6.84818249150E-001, +4.55630264950E+002
+1.96761268781E+007, +5.67385613652E-001, +4.60138531111E+002
+1.98414023372E+007, +1.01069339210E+000, +4.64629717538E+002
+2.00066777963E+007, +1.21143177777E-001, +4.68048350304E+002
+2.01719532554E+007, +1.07357190920E+000, +4.72409054902E+002
+2.03372287145E+007, +1.25481051754E+000, +4.76888421812E+002
+2.05025041736E+007, +1.12618489730E+000, +4.80933281236E+002
+2.06677796327E+007, +1.17306724961E+000, +4.86188222470E+002
+2.08330550918E+007, +2.36806873626E+000, +4.91644360512E+002
+2.09983305509E+007, +1.88002404401E+000, +4.93732795058E+002
+2.11636060100E+007, +9.46506665744E-001, +4.99676275502E+002
+2.13288814691E+007, +1.79011446901E+000, +5.03519045793E+002
+2.14941569282E+007, +1.65335885557E+000, +5.07588996821E+002
+2.16594323873E+007, +2.38116536493E+000, +5.12355489370E+002
+2.18247078464E+007, +8.00220274518E-001, +5.16815277463E+002
+2.19899833055E+007, +6.11964540724E-001, +5.20674241469E+002
+2.21552587646E+007, +2.13057677335E+000, +5.24780750294E+002
+2.23205342237E+007, +3.40646520699E+000, +5.29747156883E+002
+2.24858096828E+007, +2.43184853530E+000, +5.35097782441E+002
+2.26510851419E+007, +3.42164790174E+000, +5.39052513996E+002
+2.28163606010E+007, +2.46961610255E+000, +5.43269784102E+002
+2.29816360601E+007, +3.66261030213E+000, +5.48280290961E+002
+2.31469115192E+007, +2.70940113115E+000, +5.53219271712E+002
+2.33121869783E+007, +1.00161909281E+000, +5.57920514167E+002
+2.34774624374E+007, +2.28417145532E+000, +5.62378980429E+002
+2.36427378965E+007, +5.51354255682E+000, +5.66036312355E+002
+2.38080133556E+007, +4.08790761176E+000, +5.70900831725E+002
+2.39732888147E+007, +5.09544943930E+000, +5.76983682449E+002
+2.41385642738E+007, +4.46868843344E+000, +5.80675279655E+002
+2.43038397329E+007, +3.72130757180E+000, +5.83830078210E+002
+2.44691151920E+007, +4.65473985900E+000, +5.89696482159E+002
+2.46343906511E+007, +3.76410313117E+000, +5.94969103012E+002
+2.47996661102E+007, +3.45415351899E+000, +5.97015577552E+002
+2.49649415693E+007, +3.47716143601E+000, +6.03959411445E+002
+2.51302170284E+007, +3.57951326394E+000, +6.08373190926E+002
+2.52954924875E+007, +4.17613978813E+000, +6.13169457320E+002
+2.54607679466E+007, +4.13558489175E+000, +6.18409850708E+002
+2.56260434057E+007, +4.05567001873E+000, +6.23573435574E+002
+2.57913188648E+007, +5.00437902140E+000, +6.25501565865E+002
+2.59565943239E+007, +6.70229078204E+000, +6.31194884996E+002
+2.61218697830E+007, +5.81119050163E+000, +6.37101414847E+002
+2.62871452421E+007, +6.64025331699E+000, +6.43484490320E+002
+2.64524207012E+007, +3.94687632981E+000, +6.46956713171E+002
+2.66176961603E+007, +4.56712476928E+000, +6.52183998890E+002
+2.67829716194E+007, +4.47465817180E+000, +6.57922938586E+002
+2.69482470785E+007, +6.47086559445E+000, +6.63225338116E+002
+2.71135225376E+007, +7.03585919632E+000, +6.67896437303E+002
+2.72787979967E+007, +5.23249380598E+000, +6.73428325114E+002
+2.74440734558E+007, +7.63480411963E+000, +6.77768322905E+002
+2.76093489149E+007, +5.42875317005E+000, +6.83507694629E+002
+2.77746243740E+007, +4.88805105600E+000, +6.92168176251E+002
+2.79398998331E+007, +6.57870403587E+000, +6.93514034186E+002
+2.81051752922E+007, +9.60592230821E+000, +7.00886646849E+002
+2.82704507513E+007, +6.86210449833E+000, +7.06272152360E+002
+2.84357262104E+007, +6.98588593675E+000, +7.12151726805E+002
+2.86010016694E+007, +8.02367338692E+000, +7.15547626048E+002
+2.87662771285E+007, +5.88414998396E+000, +7.25037701588E+002
+2.89315525876E+007, +6.04066948654E+000, +7.25869272065E+002
+2.90968280467E+007, +8.67215480436E+000, +7.32184588705E+002
+2.92621035058E+007, +1.07250026094E+001, +7.36795365839E+002
+2.94273789649E+007, +1.10599366716E+001, +7.42418759647E+002
+2.95926544240E+007, +1.10452941506E+001, +7.50506205526E+002
+2.97579298831E+007, +6.95757158196E+000, +7.53783280984E+002
+2.99232053422E+007, +1.00348805341E+001, +7.58811883421E+002
+3.00884808013E+007, +1.22446578506E+001, +7.64246969632E+002
+3.02537562604E+007, +1.11043434106E+001, +7.71063927016E+002
+3.04190317195E+007, +1.13900841707E+001, +7.73894955524E+002
+3.05843071786E+007, +1.24684625128E+001, +7.83012701333E+002
+3.07495826377E+007, +1.40837002405E+001, +7.84769948582E+002
+3.09148580968E+007, +1.11881224686E+001, +7.94394301428E+002
+3.10801335559E+007, +6.20795340263E+000, +7.98367716821E+002
+3.12454090150E+007, +1.25619086728E+001, +8.03372328960E+002
+3.14106844741E+007, +1.00919500256E+001, +8.10933747609E+002
+3.15759599332E+007, +7.64351973467E+000, +8.13327877969E+002
+3.17412353923E+007, +1.00285315074E+001, +8.22479663614E+002
+3.19065108514E+007, +6.84640238993E+000, +8.23969831815E+002
+3.20717863105E+007, +7.61468460767E+000, +8.37889474014E+002
+3.22370617696E+007, +6.72654061024E+000, +8.39550690560E+002
+3.24023372287E+007, +9.26768951406E+000, +8.47178592409E+002
+3.25676126878E+007, +6.80780328035E+000, +8.53210054107E+002
+3.27328881469E+007, +9.45976295241E+000, +8.60764410644E+002
+3.28981636060E+007, +1.23130478456E+001, +8.64617004494E+002
+3.30634390651E+007, +8.52187553207E+000, +8.72209494313E+002
+3.32287145242E+007, +8.80653972092E+000, +8.80481345492E+002
+3.33939899833E+007, +4.71305039559E+000, +8.84487087901E+002
+3.35592654424E+007, +7.57698259571E+000, +8.91472460724E+002
+3.37245409015E+007, +8.85570247585E+000, +8.93721508305E+002
+3.38898163606E+007, +7.90143295080E+000, +9.03663681388E+002
+3.40550918197E+007, +9.60961891432E+000, +9.12994594453E+002
+3.42203672788E+007, +8.30073867563E+000, +9.22107587822E+002
+3.43856427379E+007, +9.23327715864E+000, +9.28186060261E+002
+3.45509181970E+007, +9.94045312638E+000, +9.34777459889E+002
+3.47161936561E+007, +9.90638476225E+000, +9.44560537233E+002
+3.48814691152E+007, +1.05824492175E+001, +9.48802086270E+002
+3.50467445743E+007, +1.22178680754E+001, +9.54777504553E+002
+3.52120200334E+007, +8.38960200840E+000, +9.61650725067E+002
+3.53772954925E+007, +1.02993191154E+001, +9.61478903053E+002
