"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +1.96693863173E+001, +1.67112916484E+001
+1.16527545910E+006, +1.96897976008E+001, +1.94857764691E+001
+1.33055091820E+006, +1.97059713341E+001, +2.22314010306E+001
+1.49582637730E+006, +1.97419175473E+001, +2.49990429799E+001
+1.66110183639E+006, +1.97608845641E+001, +2.77388358257E+001
+1.82637729549E+006, +1.97235890806E+001, +3.05376935246E+001
+1.99165275459E+006, +1.97707422872E+001, +3.32628911234E+001
+2.15692821369E+006, +1.98040246230E+001, +3.60218106476E+001
+2.32220367279E+006, +1.97850234095E+001, +3.87808373790E+001
+2.48747913189E+006, +1.98160301272E+001, +4.15425341699E+001
+2.65275459098E+006, +1.98477295756E+001, +4.43407669962E+001
+2.81803005008E+006, +1.99097635986E+001, +4.71413830382E+001
+2.98330550918E+006, +1.98991172170E+001, +4.99044002959E+001
+3.14858096828E+006, +1.99392103505E+001, +5.27047827658E+001
+3.31385642738E+006, +1.98729301906E+001, +5.55033061331E+001
+3.47913188648E+006, +1.99580016747E+001, +5.82896000209E+001
+3.64440734558E+006, +1.99517192263E+001, +6.11104121121E+001
+3.80968280467E+006, +2.00011985736E+001, +6.39068905193E+001
+3.97495826377E+006, +2.00787642021E+001, +6.68447326418E+001
+4.14023372287E+006, +2.03025964858E+001, +6.87443549257E+001
+4.30550918197E+006, +2.00401017890E+001, +7.25056042580E+001
+4.47078464107E+006, +2.01724294507E+001, +7.52734056283E+001
+4.63606010017E+006, +2.02119602087E+001, +7.81207234764E+001
+4.80133555927E+006, +2.01653322152E+001, +8.09718537335E+001
+4.96661101836E+006, +2.02815823530E+001, +8.37835059011E+001
+5.13188647746E+006, +2.02339911870E+001, +8.66823045684E+001
+5.29716193656E+006, +2.02743542828E+001, +8.96488347240E+001
+5.46243739566E+006, +2.02979542245E+001, +9.24389932916E+001
+5.62771285476E+006, +2.03130531025E+001, +9.53474100030E+001
+5.79298831386E+006, +2.03883995903E+001, +9.84380870842E+001
+5.95826377295E+006, +2.03998188966E+001, +1.01297299533E+002
+6.12353923205E+006, +2.04178902128E+001, +1.04100880585E+002
+6.28881469115E+006, +2.04887569297E+001, +1.07071157967E+002
+6.45409015025E+006, +2.05020823549E+001, +1.10027313608E+002
+6.61936560935E+006, +2.05986437140E+001, +1.13000178072E+002
+6.78464106845E+006, +2.06479618971E+001, +1.16068740216E+002
+6.94991652755E+006, +2.06176119679E+001, +1.18961677524E+002
+7.11519198664E+006, +2.06987207971E+001, +1.21963708330E+002
+7.28046744574E+006, +2.07809641247E+001, +1.24993076591E+002
+7.44574290484E+006, +2.07493914484E+001, +1.27995229720E+002
+7.61101836394E+006, +2.08125953595E+001, +1.31039511208E+002
+7.77629382304E+006, +2.08607418667E+001, +1.34054311086E+002
+7.94156928214E+006, +2.08987518800E+001, +1.37123305910E+002
+8.10684474124E+006, +2.08906715965E+001, +1.40244046108E+002
+8.27212020033E+006, +2.08994659472E+001, +1.43358442545E+002
+8.43739565943E+006, +2.09120489166E+001, +1.46529104361E+002
+8.60267111853E+006, +2.08878909811E+001, +1.49620325831E+002
+8.76794657763E+006, +2.11261842658E+001, +1.52635701609E+002
+8.93322203673E+006, +2.11461484956E+001, +1.55746401203E+002
+9.09849749583E+006, +2.10868489011E+001, +1.58957657468E+002
+9.26377295492E+006, +2.10386302387E+001, +1.62386235334E+002
+9.42904841402E+006, +2.10002701016E+001, +1.65459570075E+002
+9.59432387312E+006, +2.12582202000E+001, +1.68475078891E+002
+9.75959933222E+006, +2.12791073430E+001, +1.71284827315E+002
+9.92487479132E+006, +2.14206823771E+001, +1.74272422541E+002
+1.00901502504E+007, +2.14089162842E+001, +1.77506830426E+002
+1.02554257095E+007, +2.13842540612E+001, +1.80670262213E+002
+1.04207011686E+007, +2.15016294648E+001, +1.84034853250E+002
+1.05859766277E+007, +2.14208083646E+001, +1.87294004094E+002
+1.07512520868E+007, +2.14380146854E+001, +1.90951361818E+002
+1.09165275459E+007, +2.13652686120E+001, +1.94633442973E+002
+1.10818030050E+007, +2.13724198335E+001, +1.98580170940E+002
