"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.01000000000E+006, +3.49223770260E-001, +2.32679305198E+001
+1.25495000000E+006, +3.54068902586E-001, +2.88648393810E+001
+1.49990000000E+006, +3.56750315227E-001, +3.44583573642E+001
+1.74485000000E+006, +3.73822710989E-001, +4.00872871881E+001
+1.98980000000E+006, +3.89725416190E-001, +4.56899659195E+001
+2.23475000000E+006, +4.03118750585E-001, +5.12338252706E+001
+2.47970000000E+006, +4.52255551055E-001, +5.69349637819E+001
+2.72465000000E+006, +3.57455809626E-001, +6.25417765860E+001
+2.96960000000E+006, +3.51885956893E-001, +6.81977131353E+001
+3.21455000000E+006, +4.42153214037E-001, +7.39114331963E+001
+3.45950000000E+006, +4.55166216264E-001, +7.96389528997E+001
+3.70445000000E+006, +4.54545391958E-001, +8.53018600030E+001
+3.94940000000E+006, +6.14385565909E-001, +9.09765986987E+001
+4.19435000000E+006, +2.75030964562E-001, +9.68872178054E+001
+4.43930000000E+006, +2.64202410980E-001, +1.02474721152E+002
+4.68425000000E+006, +6.73753101872E-001, +1.08129516310E+002
+4.92920000000E+006, +3.62974514489E-001, +1.14069107478E+002
+5.17415000000E+006, +4.40904209416E-001, +1.19840537066E+002
+5.41910000000E+006, +3.36491255068E-001, +1.25665805335E+002
+5.66405000000E+006, +3.06387500188E-001, +1.31327860278E+002
+5.90900000000E+006, +5.59237622852E-001, +1.37286703678E+002
+6.15395000000E+006, +8.50952714565E-001, +1.42901298476E+002
+6.39890000000E+006, +6.62767627458E-001, +1.48847813794E+002
+6.64385000000E+006, +7.00841174183E-001, +1.54968823077E+002
+6.88880000000E+006, +7.96921283036E-001, +1.60815797991E+002
+7.13375000000E+006, +9.76687853041E-001, +1.66795226201E+002
+7.37870000000E+006, +8.67846301027E-001, +1.72819213454E+002
+7.62365000000E+006, +9.72590468082E-001, +1.78964968032E+002
+7.86860000000E+006, +8.59965102352E-001, +1.84946465825E+002
+8.11355000000E+006, +9.09624009209E-001, +1.90909256948E+002
+8.35850000000E+006, +9.02298400324E-001, +1.96945098797E+002
+8.60345000000E+006, +1.08010544485E+000, +2.02854493585E+002
+8.84840000000E+006, +1.21003979035E+000, +2.08883535419E+002
+9.09335000000E+006, +7.93634393334E-001, +2.15279694115E+002
+9.33830000000E+006, +1.22239233718E+000, +2.21512528453E+002
+9.58325000000E+006, +1.29310605382E+000, +2.27851669947E+002
+9.82820000000E+006, +1.03129342178E+000, +2.34004324173E+002
+1.00731500000E+007, +9.77908872607E-001, +2.39982893847E+002
+1.03181000000E+007, +8.19707259696E-001, +2.46534196247E+002
+1.05630500000E+007, +8.57210744682E-001, +2.52693747108E+002
+1.08080000000E+007, +1.01722696053E+000, +2.59066265352E+002
+1.10529500000E+007, +1.18371754017E+000, +2.65761885798E+002
+1.12979000000E+007, +8.35487392030E-001, +2.72487591433E+002
+1.15428500000E+007, +9.98945465968E-001, +2.79353577869E+002
+1.17878000000E+007, +1.02425717154E+000, +2.85401132506E+002
+1.20327500000E+007, +4.50104630311E-001, +2.92430910451E+002
+1.22777000000E+007, +9.10916635819E-001, +2.98660122747E+002
+1.25226500000E+007, +9.22777917680E-001, +3.05576765043E+002
+1.27676000000E+007, +1.26376988791E+000, +3.12723742566E+002
+1.30125500000E+007, +7.23153344209E-001, +3.19475387097E+002
+1.32575000000E+007, +9.02836034216E-001, +3.27318396726E+002
+1.35024500000E+007, +1.43841520823E+000, +3.33907674248E+002
+1.37474000000E+007, +8.87476760644E-001, +3.41026669613E+002
+1.39923500000E+007, +1.09318564738E+000, +3.48413525258E+002
+1.42373000000E+007, +3.52817063682E-001, +3.54476552375E+002
+1.44822500000E+007, +4.62904081471E-001, +3.62749037682E+002
+1.47272000000E+007, +1.10948329942E+000, +3.69272625062E+002
+1.49721500000E+007, +4.75072532752E-001, +3.76457422585E+002
+1.52171000000E+007, +1.23455846559E+000, +3.83959318136E+002
+1.54620500000E+007, +1.51824616330E+000, +3.91609287498E+002
+1.57070000000E+007, +1.11282502737E+000, +3.98433733163E+002
+1.59519500000E+007, +5.66813129726E-001, +4.06800495429E+002
+1.61969000000E+007, +7.93530901810E-001, +4.14823340855E+002
+1.64418500000E+007, +7.81367213653E-001, +4.22284371246E+002
+1.66868000000E+007, +9.33671849793E-001, +4.31237927752E+002
+1.69317500000E+007, +4.49676009598E-001, +4.39588764854E+002
+1.71767000000E+007, -6.23245906184E-001, +4.46313760193E+002
+1.74216500000E+007, -3.89455653890E-001, +4.55572146671E+002
+1.76666000000E+007, -1.21105145781E+000, +4.63717725907E+002
+1.79115500000E+007, -2.66893754649E-001, +4.70706195094E+002
+1.81565000000E+007, +3.07448437324E-003, +4.80874589748E+002
+1.84014500000E+007, -2.91884798777E-001, +4.89658989751E+002
+1.86464000000E+007, -1.19145393587E+000, +4.98680896544E+002
+1.88913500000E+007, +1.19780928780E+000, +5.06784787881E+002
+1.91363000000E+007, +4.29321071044E-001, +5.15440492022E+002
+1.93812500000E+007, -4.61475028909E-001, +5.26270185602E+002
+1.96262000000E+007, -9.06371064826E-001, +5.34974160554E+002
+1.98711500000E+007, +8.23101786176E-001, +5.43302654133E+002
+2.01161000000E+007, +3.49226640046E-001, +5.53462402163E+002
+2.03610500000E+007, +2.70409673623E-001, +5.62957923999E+002
+2.06060000000E+007, +2.01095975344E+000, +5.72983757158E+002
+2.08509500000E+007, +6.20019776092E-001, +5.81894199745E+002
