"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +8.51086858209E-001, +2.36024488567E+001
+1.16527545910E+006, +9.29376846013E-001, +2.74654359012E+001
+1.33055091820E+006, +9.55225104605E-001, +3.13319753913E+001
+1.49582637730E+006, +1.01052375395E+000, +3.51340423711E+001
+1.66110183639E+006, +1.04019849781E+000, +3.89888105675E+001
+1.82637729549E+006, +1.08126239515E+000, +4.28811049530E+001
+1.99165275459E+006, +1.10514650618E+000, +4.67158016872E+001
+2.15692821369E+006, +1.11376317273E+000, +5.04721838991E+001
+2.32220367279E+006, +1.11204203590E+000, +5.43707696196E+001
+2.48747913189E+006, +1.14015975349E+000, +5.82042515555E+001
+2.65275459098E+006, +1.05797774067E+000, +6.20693473658E+001
+2.81803005008E+006, +1.21460657955E+000, +6.57919768740E+001
+2.98330550918E+006, +1.06498742624E+000, +6.96411346258E+001
+3.14858096828E+006, +1.09454494233E+000, +7.35679907780E+001
+3.31385642738E+006, +1.16882792757E+000, +7.74311361925E+001
+3.47913188648E+006, +1.23502259052E+000, +8.13262284451E+001
+3.64440734558E+006, +1.34767225192E+000, +8.51527626633E+001
+3.80968280467E+006, +1.33272146623E+000, +8.90798579987E+001
+3.97495826377E+006, +1.49086955718E+000, +9.28602600691E+001
+4.14023372287E+006, +1.15238368809E+000, +9.68136555520E+001
+4.30550918197E+006, +1.30673640691E+000, +1.00646252611E+002
+4.47078464107E+006, +1.05580789233E+000, +1.04637655180E+002
+4.63606010017E+006, +1.31169220369E+000, +1.08171905861E+002
+4.80133555927E+006, +1.24403281881E+000, +1.12042150891E+002
+4.96661101836E+006, +1.43588718995E+000, +1.16061070780E+002
+5.13188647746E+006, +1.48842937085E+000, +1.19875375909E+002
+5.29716193656E+006, +1.41930312491E+000, +1.23685839246E+002
+5.46243739566E+006, +1.61636727500E+000, +1.27826467839E+002
+5.62771285476E+006, +1.37817532195E+000, +1.31570221034E+002
+5.79298831386E+006, +1.39770951234E+000, +1.35575327952E+002
+5.95826377295E+006, +1.78991228296E+000, +1.39156072413E+002
+6.12353923205E+006, +1.47478589086E+000, +1.43286489250E+002
+6.28881469115E+006, +1.71729379710E+000, +1.46872627991E+002
+6.45409015025E+006, +1.93256424722E+000, +1.50977980045E+002
+6.61936560935E+006, +1.90209149854E+000, +1.54854220393E+002
+6.78464106845E+006, +1.97883045162E+000, +1.58736167414E+002
+6.94991652755E+006, +1.99618195783E+000, +1.62447634573E+002
+7.11519198664E+006, +1.85575973440E+000, +1.66458953117E+002
+7.28046744574E+006, +2.14826993491E+000, +1.70313557180E+002
+7.44574290484E+006, +1.97844546740E+000, +1.74248158004E+002
+7.61101836394E+006, +2.19403595695E+000, +1.77993272053E+002
+7.77629382304E+006, +2.38820116573E+000, +1.82135935180E+002
+7.94156928214E+006, +2.09342071141E+000, +1.85783242509E+002
+8.10684474124E+006, +2.16261732456E+000, +1.89741064685E+002
+8.27212020033E+006, +2.05486493301E+000, +1.93590932935E+002
+8.43739565943E+006, +1.96351609758E+000, +1.97619289264E+002
+8.60267111853E+006, +1.87589550176E+000, +2.01784361033E+002
+8.76794657763E+006, +2.07944378307E+000, +2.05455105564E+002
+8.93322203673E+006, +2.10414034331E+000, +2.09439746450E+002
+9.09849749583E+006, +1.93731310171E+000, +2.13579977486E+002
+9.26377295492E+006, +1.74622248188E+000, +2.17298618388E+002
+9.42904841402E+006, +1.90109731399E+000, +2.21424788388E+002
+9.59432387312E+006, +1.93189225673E+000, +2.24992457457E+002
+9.75959933222E+006, +1.52857212096E+000, +2.29192174712E+002
+9.92487479132E+006, +1.76453221256E+000, +2.33211495572E+002
+1.00901502504E+007, +1.56901391555E+000, +2.36978463909E+002
+1.02554257095E+007, +1.90250671564E+000, +2.41143710694E+002
+1.04207011686E+007, +2.03410236086E+000, +2.44759502101E+002
+1.05859766277E+007, +1.56580640542E+000, +2.49428960085E+002
+1.07512520868E+007, +1.74984183147E+000, +2.53416699243E+002
+1.09165275459E+007, +1.74139607976E+000, +2.57367178953E+002
+1.10818030050E+007, +1.66340239845E+000, +2.61412246198E+002
+1.12470784641E+007, +1.59985996574E+000, +2.65242826901E+002
+1.14123539232E+007, +1.69101257478E+000, +2.69220606203E+002
+1.15776293823E+007, +1.56019847797E+000, +2.73020760100E+002
+1.17429048414E+007, +1.25782016166E+000, +2.77271003297E+002
+1.19081803005E+007, +1.72715976805E+000, +2.81157661447E+002
+1.20734557596E+007, +1.43638805735E+000, +2.85144414715E+002
+1.22387312187E+007, +1.45807955767E+000, +2.90069508486E+002
