"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +5.11532145406E+001, +3.16677405372E+000
+2.87609511890E+005, +5.09280682811E+001, +9.03209551563E+000
+4.75219023780E+005, +5.10493242065E+001, +1.49448494546E+001
+6.62828535670E+005, +5.10868118188E+001, +2.07764544524E+001
+8.50438047559E+005, +5.11111075988E+001, +2.66212529727E+001
+1.03804755945E+006, +5.10459902264E+001, +3.26060635568E+001
+1.22565707134E+006, +5.11066021483E+001, +3.83111443482E+001
+1.41326658323E+006, +5.12783564022E+001, +4.42335613430E+001
+1.60087609512E+006, +5.13431999868E+001, +5.00264717702E+001
+1.78848560701E+006, +5.13850363325E+001, +5.59494843703E+001
+1.97609511890E+006, +5.15002996090E+001, +6.18657180385E+001
+2.16370463079E+006, +5.14475982237E+001, +6.77461397802E+001
+2.35131414268E+006, +5.16022223112E+001, +7.34746087144E+001
+2.53892365457E+006, +5.14038440115E+001, +7.92480884556E+001
+2.72653316646E+006, +5.15029518915E+001, +8.52530075030E+001
+2.91414267835E+006, +5.15960990143E+001, +9.11379737716E+001
+3.10175219024E+006, +5.18258008160E+001, +9.68030743501E+001
+3.28936170213E+006, +5.17902722610E+001, +1.02480302995E+002
+3.47697121402E+006, +5.17002099592E+001, +1.08488330030E+002
+3.66458072591E+006, +5.19032153614E+001, +1.14829309787E+002
+3.85219023780E+006, +5.18843554250E+001, +1.20090115767E+002
+4.03979974969E+006, +5.20539744287E+001, +1.26527868488E+002
+4.22740926158E+006, +5.21179694405E+001, +1.32187923435E+002
+4.41501877347E+006, +5.20744040540E+001, +1.38031105928E+002
+4.60262828536E+006, +5.22238558720E+001, +1.44334229984E+002
+4.79023779725E+006, +5.25528906011E+001, +1.49896995675E+002
+4.97784730914E+006, +5.24622953573E+001, +1.55629918181E+002
+5.16545682103E+006, +5.26369689577E+001, +1.62067104020E+002
+5.35306633292E+006, +5.27882906682E+001, +1.67734462466E+002
+5.54067584481E+006, +5.28425838283E+001, +1.73917711991E+002
+5.72828535670E+006, +5.29494474195E+001, +1.79997926697E+002
+5.91589486859E+006, +5.29131010158E+001, +1.85826956499E+002
+6.10350438048E+006, +5.34126245676E+001, +1.91783116975E+002
+6.29111389237E+006, +5.37231331696E+001, +1.97610869389E+002
+6.47872340426E+006, +5.39134719835E+001, +2.03985126356E+002
+6.66633291615E+006, +5.38121797598E+001, +2.10146179310E+002
+6.85394242804E+006, +5.39284055414E+001, +2.15939212162E+002
+7.04155193992E+006, +5.42617524684E+001, +2.22010088429E+002
+7.22916145181E+006, +5.43721180396E+001, +2.28059520131E+002
+7.41677096370E+006, +5.48880400144E+001, +2.34217119954E+002
+7.60438047559E+006, +5.48826680790E+001, +2.40323173204E+002
+7.79198998748E+006, +5.49417278877E+001, +2.46458735987E+002
+7.97959949937E+006, +5.51685258603E+001, +2.52729548826E+002
+8.16720901126E+006, +5.50148430843E+001, +2.59410415716E+002
+8.35481852315E+006, +5.56837026748E+001, +2.65580137057E+002
+8.54242803504E+006, +5.56074928887E+001, +2.71815210676E+002
+8.73003754693E+006, +5.57686563495E+001, +2.78120228371E+002
+8.91764705882E+006, +5.57360270904E+001, +2.84097494528E+002
+9.10525657071E+006, +5.61164508135E+001, +2.90631239007E+002
+9.29286608260E+006, +5.62402599620E+001, +2.96479006001E+002
+9.48047559449E+006, +5.67662904960E+001, +3.03565142487E+002
+9.66808510638E+006, +5.68267302756E+001, +3.09760422846E+002
+9.85569461827E+006, +5.65873030237E+001, +3.16318841922E+002
+1.00433041302E+007, +5.68375013327E+001, +3.22533365482E+002
+1.02309136421E+007, +5.73672607056E+001, +3.28630584641E+002
+1.04185231539E+007, +5.73809579286E+001, +3.35425158147E+002
+1.06061326658E+007, +5.75821433616E+001, +3.42162684031E+002
+1.07937421777E+007, +5.78818430816E+001, +3.48806342798E+002
