"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +5.75812728712E-001, +2.00871237123E+001
+1.34500000000E+006, +6.07644424813E-001, +2.68736792878E+001
+1.69000000000E+006, +6.47300807988E-001, +3.36398365648E+001
+2.03500000000E+006, +7.02033032439E-001, +4.04827494445E+001
+2.38000000000E+006, +7.54740371722E-001, +4.71818922865E+001
+2.72500000000E+006, +6.63968911922E-001, +5.40604695337E+001
+3.07000000000E+006, +7.51307705801E-001, +6.07848535491E+001
+3.41500000000E+006, +8.59610545578E-001, +6.76176816339E+001
+3.76000000000E+006, +8.62914317068E-001, +7.45142460504E+001
+4.10500000000E+006, +7.87954994761E-001, +8.11983607720E+001
+4.45000000000E+006, +9.22106795199E-001, +8.78152698679E+001
+4.79500000000E+006, +9.68626943628E-001, +9.47702934162E+001
+5.14000000000E+006, +1.01776671089E+000, +1.01295466001E+002
+5.48500000000E+006, +9.89332093042E-001, +1.08273064198E+002
+5.83000000000E+006, +1.15165641662E+000, +1.14709334648E+002
+6.17500000000E+006, +1.06661288949E+000, +1.21737615363E+002
+6.52000000000E+006, +1.42798357316E+000, +1.28374139373E+002
+6.86500000000E+006, +1.37185178356E+000, +1.34996553159E+002
+7.21000000000E+006, +1.58760520175E+000, +1.41638198274E+002
+7.55500000000E+006, +1.51470205778E+000, +1.48308209579E+002
+7.90000000000E+006, +1.64552132574E+000, +1.54894642636E+002
+8.24500000000E+006, +1.39983901960E+000, +1.61555799438E+002
+8.59000000000E+006, +1.42421351205E+000, +1.68269701202E+002
+8.93500000000E+006, +1.50301468017E+000, +1.74888129108E+002
+9.28000000000E+006, +1.27231482179E+000, +1.81382146855E+002
+9.62500000000E+006, +1.29111966131E+000, +1.87939605674E+002
+9.97000000000E+006, +1.17758675132E+000, +1.94613142098E+002
+1.03150000000E+007, +1.34916823286E+000, +2.01159177160E+002
+1.06600000000E+007, +1.02058783490E+000, +2.07608777116E+002
+1.10050000000E+007, +1.28765508283E+000, +2.14093300113E+002
+1.13500000000E+007, +1.20137980044E+000, +2.21138394661E+002
