"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +7.90265919007E-001, +1.99134853376E+000
+2.25031289111E+005, +7.94321834754E-001, +4.41451319563E+000
+3.50062578223E+005, +8.31005035916E-001, +6.85518299886E+000
+4.75093867334E+005, +8.67679480221E-001, +9.26456696676E+000
+6.00125156446E+005, +8.96590431786E-001, +1.16937084910E+001
+7.25156445557E+005, +9.50121235808E-001, +1.41068644273E+001
+8.50187734668E+005, +9.89198150635E-001, +1.65101476326E+001
+9.75219023780E+005, +1.02510195101E+000, +1.89159385000E+001
+1.10025031289E+006, +1.05574198142E+000, +2.13071391987E+001
+1.22528160200E+006, +1.11420628579E+000, +2.37091421289E+001
+1.35031289111E+006, +1.13579932818E+000, +2.60957789386E+001
+1.47534418023E+006, +1.17930734564E+000, +2.84749813471E+001
+1.60037546934E+006, +1.23272755399E+000, +3.08562889926E+001
+1.72540675845E+006, +1.26274224198E+000, +3.32320864214E+001
+1.85043804756E+006, +1.27606282781E+000, +3.56188683838E+001
+1.97546933667E+006, +1.32993666994E+000, +3.79977778390E+001
+2.10050062578E+006, +1.34896663782E+000, +4.03712894835E+001
+2.22553191489E+006, +1.39928550002E+000, +4.27348010746E+001
+2.35056320401E+006, +1.41269396125E+000, +4.51148135562E+001
+2.47559449312E+006, +1.40930089755E+000, +4.75028036249E+001
+2.60062578223E+006, +1.46911117180E+000, +4.99048607869E+001
+2.72565707134E+006, +1.49978472285E+000, +5.22326823180E+001
+2.85068836045E+006, +1.52350391999E+000, +5.46184859899E+001
+2.97571964956E+006, +1.54786769453E+000, +5.70027712902E+001
+3.10075093867E+006, +1.54627632923E+000, +5.94049941751E+001
+3.22578222778E+006, +1.56255062569E+000, +6.17698161693E+001
+3.35081351690E+006, +1.67243400765E+000, +6.41546037491E+001
+3.47584480601E+006, +1.65903273347E+000, +6.65226071124E+001
+3.60087609512E+006, +1.66474381365E+000, +6.88990103417E+001
+3.72590738423E+006, +1.68546012239E+000, +7.12572661997E+001
+3.85093867334E+006, +1.54702924607E+000, +7.37747692285E+001
+3.97596996245E+006, +1.38804860336E+000, +7.62031270869E+001
+4.10100125156E+006, +3.31301012394E+000, +7.83183378247E+001
+4.22603254068E+006, +1.79475696926E+000, +8.05588120714E+001
+4.35106382979E+006, +1.79290685698E+000, +8.30045733401E+001
+4.47609511890E+006, +1.72892491782E+000, +8.54504565446E+001
+4.60112640801E+006, +1.75869552574E+000, +8.79798367525E+001
+4.72615769712E+006, +1.86680652101E+000, +9.03288535010E+001
+4.85118898623E+006, +1.84970390234E+000, +9.27409577469E+001
+4.97622027534E+006, +1.84017008427E+000, +9.51897779704E+001
+5.10125156446E+006, +1.86647365740E+000, +9.74339747089E+001
+5.22628285357E+006, +1.96746236950E+000, +9.99022790785E+001
+5.35131414268E+006, +1.94382307822E+000, +1.02262934677E+002
+5.47634543179E+006, +1.87272200038E+000, +1.04714750867E+002
+5.60137672090E+006, +1.87512525952E+000, +1.07071816297E+002
+5.72640801001E+006, +1.91185003088E+000, +1.09432455953E+002
+5.85143929912E+006, +1.89756182950E+000, +1.11929806176E+002
+5.97647058824E+006, +1.82487451683E+000, +1.14221987515E+002
+6.10150187735E+006, +1.97853498824E+000, +1.16779214078E+002
+6.22653316646E+006, +1.99533397245E+000, +1.19103413416E+002
+6.35156445557E+006, +1.92360997662E+000, +1.21538283664E+002
+6.47659574468E+006, +1.92296010643E+000, +1.24011910600E+002
+6.60162703379E+006, +1.99638738792E+000, +1.26484286590E+002
+6.72665832290E+006, +2.03180594170E+000, +1.28964977432E+002
+6.85168961202E+006, +2.05788560809E+000, +1.31450587215E+002
+6.97672090113E+006, +2.03294956537E+000, +1.33812131530E+002
+7.10175219024E+006, +2.10490504444E+000, +1.36196999033E+002
+7.22678347935E+006, +2.21001157465E+000, +1.38715634166E+002
+7.35181476846E+006, +2.16632486521E+000, +1.41145570542E+002
+7.47684605757E+006, +2.09337502395E+000, +1.43490903806E+002
+7.60187734668E+006, +2.24317514935E+000, +1.45972133565E+002
+7.72690863579E+006, +2.39117170348E+000, +1.48470303612E+002
+7.85193992491E+006, +2.25406000554E+000, +1.50822054292E+002
+7.97697121402E+006, +2.24004257475E+000, +1.53291320261E+002
+8.10200250313E+006, +2.36405537158E+000, +1.55676414163E+002
+8.22703379224E+006, +2.40325900124E+000, +1.58156609798E+002
+8.35206508135E+006, +2.40673848812E+000, +1.60541433746E+002
+8.47709637046E+006, +2.25488007074E+000, +1.63032975949E+002
+8.60212765957E+006, +2.41852998337E+000, +1.65341351204E+002
+8.72715894869E+006, +2.64483208365E+000, +1.67780751203E+002
+8.85219023780E+006, +2.75095467354E+000, +1.70202109105E+002
+8.97722152691E+006, +2.82547373829E+000, +1.72679640879E+002
+9.10225281602E+006, +2.60374845034E+000, +1.75083549313E+002
+9.22728410513E+006, +2.62616710274E+000, +1.77582631241E+002
+9.35231539424E+006, +2.36916952698E+000, +1.80227468185E+002
+9.47734668335E+006, +2.57838582310E+000, +1.82509783135E+002
+9.60237797247E+006, +2.78012296768E+000, +1.84587369886E+002
+9.72740926158E+006, +2.93008415205E+000, +1.86927034175E+002
+9.85244055069E+006, +3.06606834209E+000, +1.89013908844E+002
+9.97747183980E+006, +3.08575787076E+000, +1.91298027788E+002
+1.01025031289E+007, +3.15406116674E+000, +1.93597028342E+002
+1.02275344180E+007, +3.10835956096E+000, +1.95947005732E+002
+1.03525657071E+007, +3.35608973001E+000, +1.98311887522E+002
+1.04775969962E+007, +3.12677468866E+000, +2.00732646516E+002
+1.06026282854E+007, +3.14264148741E+000, +2.03279991499E+002
+1.07276595745E+007, +3.14255183242E+000, +2.05838018263E+002
+1.08526908636E+007, +3.00879486479E+000, +2.08657274193E+002
+1.09777221527E+007, +2.87031690069E+000, +2.11410437453E+002
+1.11027534418E+007, +2.92250411993E+000, +2.14158046322E+002
+1.12277847309E+007, +2.70860913979E+000, +2.16735809485E+002
+1.13528160200E+007, +2.76135565578E+000, +2.19862943590E+002
+1.14778473091E+007, +2.46705346304E+000, +2.22694544151E+002
+1.16028785982E+007, +2.26085409080E+000, +2.25305906669E+002
+1.17279098874E+007, +2.35820240284E+000, +2.27746154436E+002
+1.18529411765E+007, +2.29600300087E+000, +2.30089452006E+002
+1.19779724656E+007, +2.36391043989E+000, +2.32700528141E+002
+1.21030037547E+007, +2.26957624914E+000, +2.35054078260E+002
+1.22280350438E+007, +2.62929174895E+000, +2.37905039988E+002
+1.23530663329E+007, +2.27938641540E+000, +2.40546930882E+002
+1.24780976220E+007, +2.48887633807E+000, +2.43379473502E+002
+1.26031289111E+007, +2.53261100561E+000, +2.45711448336E+002
+1.27281602003E+007, +2.29317713270E+000, +2.48444820502E+002
+1.28531914894E+007, +2.60033703072E+000, +2.50873009753E+002
+1.29782227785E+007, +2.33667430252E+000, +2.53478659978E+002
+1.31032540676E+007, +2.39086566613E+000, +2.56018743937E+002
+1.32282853567E+007, +2.18338639404E+000, +2.58422187495E+002
+1.33533166458E+007, +2.21231043962E+000, +2.61255031660E+002
+1.34783479349E+007, +2.50847954086E+000, +2.63989222364E+002
+1.36033792240E+007, +2.36007922428E+000, +2.66624639800E+002
+1.37284105131E+007, +2.34063097071E+000, +2.69413086221E+002
+1.38534418023E+007, +2.49488077888E+000, +2.71913779838E+002
+1.39784730914E+007, +2.16608744243E+000, +2.74654070924E+002
+1.41035043805E+007, +2.06760659767E+000, +2.77578060861E+002
