"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +3.64294032331E+001, +3.11710477698E+001
+1.34500000000E+006, +3.64480306913E+001, +4.18764034163E+001
+1.69000000000E+006, +3.63707363255E+001, +5.26584547857E+001
+2.03500000000E+006, +3.64298413252E+001, +6.34913231729E+001
+2.38000000000E+006, +3.63186024710E+001, +7.42589728369E+001
+2.72500000000E+006, +3.62910275430E+001, +8.50649884215E+001
+3.07000000000E+006, +3.64681299703E+001, +9.57773874905E+001
+3.41500000000E+006, +3.62963270278E+001, +1.06876002272E+002
+3.76000000000E+006, +3.67284243884E+001, +1.17672876869E+002
+4.10500000000E+006, +3.71378819968E+001, +1.28817594185E+002
+4.45000000000E+006, +3.66927327725E+001, +1.39473172550E+002
+4.79500000000E+006, +3.65133428934E+001, +1.50443881668E+002
+5.14000000000E+006, +3.63466000236E+001, +1.61411315472E+002
+5.48500000000E+006, +3.66688744287E+001, +1.72515240106E+002
+5.83000000000E+006, +3.68605023492E+001, +1.83897389269E+002
+6.17500000000E+006, +3.68735341112E+001, +1.95081600367E+002
+6.52000000000E+006, +3.75124832635E+001, +2.06280968773E+002
+6.86500000000E+006, +3.74455559120E+001, +2.17418139982E+002
+7.21000000000E+006, +3.77491228950E+001, +2.28508713584E+002
+7.55500000000E+006, +3.81939535808E+001, +2.39967142713E+002
+7.90000000000E+006, +3.83239208742E+001, +2.51582720546E+002
+8.24500000000E+006, +3.79973813282E+001, +2.62709230649E+002
+8.59000000000E+006, +3.80104572369E+001, +2.74432121907E+002
+8.93500000000E+006, +3.84377019605E+001, +2.86050399473E+002
+9.28000000000E+006, +3.80256829430E+001, +2.97552243903E+002
+9.62500000000E+006, +3.89301696668E+001, +3.09662876732E+002
+9.97000000000E+006, +3.86895019961E+001, +3.21965082189E+002
+1.03150000000E+007, +3.92796190597E+001, +3.33924871956E+002
+1.06600000000E+007, +3.84337804615E+001, +3.45883973960E+002
+1.10050000000E+007, +3.88943377700E+001, +3.58262603471E+002
+1.13500000000E+007, +3.92920296082E+001, +3.70500984769E+002
+1.16950000000E+007, +3.95563228602E+001, +3.82537761465E+002
+1.20400000000E+007, +3.85770623780E+001, +3.96159159358E+002
+1.23850000000E+007, +3.97855985006E+001, +4.09265188000E+002
+1.27300000000E+007, +3.93702673763E+001, +4.21699845299E+002
+1.30750000000E+007, +3.87830970733E+001, +4.34931940975E+002
+1.34200000000E+007, +3.96076514989E+001, +4.47802658048E+002
+1.37650000000E+007, +4.03231207988E+001, +4.60942278092E+002
+1.41100000000E+007, +4.01482448371E+001, +4.75463696859E+002
+1.44550000000E+007, +3.99299861898E+001, +4.87388171132E+002
+1.48000000000E+007, +4.14017699915E+001, +5.02616576806E+002
+1.51450000000E+007, +4.22544203680E+001, +5.15108154565E+002
+1.54900000000E+007, +4.17700002741E+001, +5.29792679023E+002
+1.58350000000E+007, +4.28536788117E+001, +5.43376519623E+002
+1.61800000000E+007, +4.25176537968E+001, +5.56856570325E+002
+1.65250000000E+007, +4.15226991966E+001, +5.70786607313E+002
+1.68700000000E+007, +4.27622320332E+001, +5.87420548626E+002
+1.72150000000E+007, +4.07916413326E+001, +6.02409448353E+002
+1.75600000000E+007, +4.11864885841E+001, +6.18010177902E+002
+1.79050000000E+007, +4.24859378509E+001, +6.34795833812E+002
+1.82500000000E+007, +4.30015368420E+001, +6.51300239111E+002
+1.85950000000E+007, +4.35749646989E+001, +6.64537679698E+002
+1.89400000000E+007, +4.74853866412E+001, +6.82368271001E+002
+1.92850000000E+007, +4.61118375764E+001, +7.01626949833E+002
+1.96300000000E+007, +4.70724273707E+001, +7.17006739570E+002
+1.99750000000E+007, +5.07378417072E+001, +7.33066636749E+002
