"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +2.60739755545E+001, +1.00403767156E+000
+2.66777963272E+005, +2.60618753698E+001, +2.80288827523E+000
+4.33555926544E+005, +2.60563112885E+001, +4.59656921981E+000
+6.00333889816E+005, +2.60650379723E+001, +6.34811096137E+000
+7.67111853088E+005, +2.61043977335E+001, +8.07058734301E+000
+9.33889816361E+005, +2.60642557053E+001, +9.77635544090E+000
+1.10066777963E+006, +2.60735618205E+001, +1.16039122028E+001
+1.26744574290E+006, +2.60557634101E+001, +1.33419096184E+001
+1.43422370618E+006, +2.60773400044E+001, +1.51309293325E+001
+1.60100166945E+006, +2.60939965232E+001, +1.68082699052E+001
+1.76777963272E+006, +2.60929017751E+001, +1.85758393549E+001
+1.93455759599E+006, +2.60860921348E+001, +2.02946094656E+001
+2.10133555927E+006, +2.60596762913E+001, +2.20597578549E+001
+2.26811352254E+006, +2.61019243953E+001, +2.38007755018E+001
+2.43489148581E+006, +2.61143257172E+001, +2.55748502272E+001
+2.60166944908E+006, +2.60782341368E+001, +2.72715237643E+001
+2.76844741235E+006, +2.61109491911E+001, +2.90965200931E+001
+2.93522537563E+006, +2.60613428531E+001, +3.08354411233E+001
+3.10200333890E+006, +2.61259014483E+001, +3.25105002051E+001
+3.26878130217E+006, +2.60498010977E+001, +3.43555612860E+001
+3.43555926544E+006, +2.60799776232E+001, +3.60432933794E+001
+3.60233722871E+006, +2.61346223785E+001, +3.77984783409E+001
+3.76911519199E+006, +2.61348630611E+001, +3.95848483921E+001
+3.93589315526E+006, +2.60488005384E+001, +4.12973338003E+001
+4.10267111853E+006, +2.61244543587E+001, +4.31845569387E+001
+4.26944908180E+006, +2.61997449494E+001, +4.49569742036E+001
+4.43622704508E+006, +2.61448652699E+001, +4.66273645228E+001
+4.60300500835E+006, +2.61646687248E+001, +4.84086904430E+001
+4.76978297162E+006, +2.61402177736E+001, +5.00887852706E+001
+4.93656093489E+006, +2.61829572134E+001, +5.19435318677E+001
+5.10333889816E+006, +2.61504241543E+001, +5.36009457735E+001
+5.27011686144E+006, +2.63327343621E+001, +5.54735258444E+001
+5.43689482471E+006, +2.62402104192E+001, +5.71858653591E+001
+5.60367278798E+006, +2.62464449480E+001, +5.90625510981E+001
+5.77045075125E+006, +2.62375460866E+001, +6.06561095840E+001
+5.93722871452E+006, +2.62877908344E+001, +6.25264239739E+001
+6.10400667780E+006, +2.62940920527E+001, +6.42983281258E+001
+6.27078464107E+006, +2.63391414792E+001, +6.60524469449E+001
+6.43756260434E+006, +2.63472314273E+001, +6.78246595120E+001
+6.60434056761E+006, +2.63660331957E+001, +6.96089720106E+001
+6.77111853088E+006, +2.64558599172E+001, +7.13145345537E+001
+6.93789649416E+006, +2.64097073138E+001, +7.31078947503E+001
+7.10467445743E+006, +2.64256881273E+001, +7.48665296175E+001
