"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, +6.37485794358E+001, +3.16549347082E+001
+1.34500000000E+006, +6.38392352164E+001, +4.28573975572E+001
+1.69000000000E+006, +6.37338635897E+001, +5.36285970360E+001
+2.03500000000E+006, +6.37568343300E+001, +6.47805332213E+001
+2.38000000000E+006, +6.38674420766E+001, +7.58314298644E+001
+2.72500000000E+006, +6.37430202010E+001, +8.66317093401E+001
+3.07000000000E+006, +6.40212345312E+001, +9.77015505043E+001
+3.41500000000E+006, +6.39813217049E+001, +1.08803072831E+002
+3.76000000000E+006, +6.39747667189E+001, +1.19730295222E+002
+4.10500000000E+006, +6.45475918158E+001, +1.30968962444E+002
+4.45000000000E+006, +6.39780255599E+001, +1.41888032724E+002
+4.79500000000E+006, +6.40425608276E+001, +1.53343630027E+002
+5.14000000000E+006, +6.44367281603E+001, +1.64676151280E+002
+5.48500000000E+006, +6.48471198287E+001, +1.75599274614E+002
+5.83000000000E+006, +6.56290727314E+001, +1.87180634042E+002
+6.17500000000E+006, +6.55111890645E+001, +1.97975700746E+002
+6.52000000000E+006, +6.57739321593E+001, +2.09129350214E+002
+6.86500000000E+006, +6.58950138381E+001, +2.20342953028E+002
+7.21000000000E+006, +6.65078039292E+001, +2.31523097825E+002
+7.55500000000E+006, +6.62524672591E+001, +2.43236305574E+002
+7.90000000000E+006, +6.66527411135E+001, +2.54577788099E+002
+8.24500000000E+006, +6.73183394589E+001, +2.66325355502E+002
+8.59000000000E+006, +6.66895026478E+001, +2.77813910405E+002
+8.93500000000E+006, +6.73041909189E+001, +2.89952827264E+002
+9.28000000000E+006, +6.66394454599E+001, +3.01609843554E+002
+9.62500000000E+006, +6.74185152614E+001, +3.13986625949E+002
+9.97000000000E+006, +6.72781411114E+001, +3.26630096462E+002
+1.03150000000E+007, +6.71176757478E+001, +3.38108366515E+002
+1.06600000000E+007, +6.80771156941E+001, +3.51424761506E+002
+1.10050000000E+007, +6.80581344996E+001, +3.62830585152E+002
+1.13500000000E+007, +6.79292840761E+001, +3.75791231410E+002
+1.16950000000E+007, +6.90539664061E+001, +3.88800436703E+002
+1.20400000000E+007, +6.89788901847E+001, +4.01815887756E+002
+1.23850000000E+007, +6.90921381049E+001, +4.14336221614E+002
+1.27300000000E+007, +6.82715887937E+001, +4.26980410360E+002
+1.30750000000E+007, +6.97659990169E+001, +4.40789388153E+002
+1.34200000000E+007, +7.02504347208E+001, +4.53030615416E+002
+1.37650000000E+007, +7.08493268016E+001, +4.67797077809E+002
+1.41100000000E+007, +7.10428748077E+001, +4.80159102675E+002
+1.44550000000E+007, +7.31935857367E+001, +4.94023764392E+002
+1.48000000000E+007, +7.26232693638E+001, +5.08681317889E+002
+1.51450000000E+007, +7.32966824212E+001, +5.21348774533E+002
+1.54900000000E+007, +7.43024899733E+001, +5.34820400504E+002
+1.58350000000E+007, +7.35577385916E+001, +5.50345184277E+002
+1.61800000000E+007, +7.40170387015E+001, +5.63746603573E+002
+1.65250000000E+007, +7.48459677324E+001, +5.78256901990E+002
+1.68700000000E+007, +7.53418152226E+001, +5.92235732818E+002
+1.72150000000E+007, +7.54924196648E+001, +6.09476940230E+002
+1.75600000000E+007, +7.79209776190E+001, +6.24320542998E+002
+1.79050000000E+007, +7.87317865839E+001, +6.40043890219E+002
+1.82500000000E+007, +8.04346052282E+001, +6.54457253068E+002
+1.85950000000E+007, +8.12271196556E+001, +6.72396542317E+002
+1.89400000000E+007, +7.93270449539E+001, +6.88838644917E+002
+1.92850000000E+007, +8.13389859442E+001, +7.04915929040E+002
+1.96300000000E+007, +8.14019213139E+001, +7.19519449306E+002
+1.99750000000E+007, +8.59460215028E+001, +7.36841728046E+002
+2.03200000000E+007, +8.33344767856E+001, +7.54804226111E+002
+2.06650000000E+007, +8.92148670494E+001, +7.70471755039E+002
+2.10100000000E+007, +8.93974214415E+001, +7.89427747765E+002
+2.13550000000E+007, +9.00437005755E+001, +8.08006216796E+002
+2.17000000000E+007, +9.33445637466E+001, +8.27595607316E+002
+2.20450000000E+007, +9.10398307057E+001, +8.44319304026E+002
+2.23900000000E+007, +9.24240509810E+001, +8.65210466372E+002
+2.27350000000E+007, +9.85756387653E+001, +8.89604123011E+002
+2.30800000000E+007, +9.93995154256E+001, +9.05156435302E+002
+2.34250000000E+007, +1.00611131037E+002, +9.23758252954E+002
+2.37700000000E+007, +1.05393629296E+002, +9.44844156409E+002
+2.41150000000E+007, +1.08372696504E+002, +9.70802974366E+002
+2.44600000000E+007, +1.15725512566E+002, +9.92342313978E+002
+2.48050000000E+007, +1.11580534435E+002, +1.01601079177E+003
+2.51500000000E+007, +1.17434243039E+002, +1.02950409053E+003
+2.54950000000E+007, +1.22318513737E+002, +1.05816050376E+003
+2.58400000000E+007, +1.25029646391E+002, +1.08091288209E+003
+2.61850000000E+007, +1.25467092853E+002, +1.10799390581E+003
+2.65300000000E+007, +1.26450294423E+002, +1.12702947104E+003
+2.68750000000E+007, +1.26654510714E+002, +1.15924906600E+003
+2.72200000000E+007, +1.34918100321E+002, +1.19014055382E+003
+2.75650000000E+007, +1.34233639445E+002, +1.20808464912E+003
+2.79100000000E+007, +1.39093239740E+002, +1.24589614946E+003
+2.82550000000E+007, +1.46119921545E+002, +1.27390299327E+003
+2.86000000000E+007, +1.45841136717E+002, +1.30554630655E+003
+2.89450000000E+007, +1.60969490968E+002, +1.33201386543E+003
+2.92900000000E+007, +1.51335134097E+002, +1.36213418262E+003
+2.96350000000E+007, +1.65421468787E+002, +1.41249225845E+003
+2.99800000000E+007, +1.72719579764E+002, +1.44986158757E+003
+3.03250000000E+007, +1.71837034034E+002, +1.48535444185E+003
+3.06700000000E+007, +1.80479090028E+002, +1.50531285552E+003
+3.10150000000E+007, +1.91467159452E+002, +1.55861097676E+003
+3.13600000000E+007, +1.85608370688E+002, +1.61052971792E+003
