"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+005, +1.52973062977E+002, +4.38003717827E-001
+2.25031289111E+005, +1.52128111319E+002, +5.40833287135E+000
+3.50062578223E+005, +1.52107061981E+002, +9.02118641437E+000
+4.75093867334E+005, +1.52102224789E+002, +1.22609172827E+001
+6.00125156446E+005, +1.52021808212E+002, +1.55683761886E+001
+7.25156445557E+005, +1.52160513239E+002, +1.88184507892E+001
+8.50187734668E+005, +1.52178498609E+002, +2.23695259539E+001
+9.75219023780E+005, +1.52203443742E+002, +2.53562542875E+001
+1.10025031289E+006, +1.52234143810E+002, +2.85729702600E+001
+1.22528160200E+006, +1.52244724947E+002, +3.16396817755E+001
+1.35031289111E+006, +1.52500647498E+002, +3.47655768303E+001
+1.47534418023E+006, +1.52696632588E+002, +3.81610089069E+001
+1.60037546934E+006, +1.52526226189E+002, +4.12014616796E+001
+1.72540675845E+006, +1.52684888967E+002, +4.46194647464E+001
+1.85043804756E+006, +1.52553540639E+002, +4.78050015586E+001
+1.97546933667E+006, +1.52530855818E+002, +5.11540955911E+001
+2.10050062578E+006, +1.52658909855E+002, +5.44975057869E+001
+2.22553191489E+006, +1.52708913449E+002, +5.77060160277E+001
+2.35056320401E+006, +1.52911949852E+002, +6.08363376350E+001
+2.47559449312E+006, +1.53055425642E+002, +6.42357777694E+001
+2.60062578223E+006, +1.53099572088E+002, +6.72265538915E+001
+2.72565707134E+006, +1.53179432758E+002, +7.06556753440E+001
+2.85068836045E+006, +1.53140284360E+002, +7.38254677915E+001
+2.97571964956E+006, +1.53193277118E+002, +7.69599780845E+001
+3.10075093867E+006, +1.53303875717E+002, +8.02848367534E+001
+3.22578222778E+006, +1.53385182154E+002, +8.31163146138E+001
+3.35081351690E+006, +1.53110104541E+002, +8.63901673407E+001
+3.47584480601E+006, +1.53429663809E+002, +8.97472006380E+001
+3.60087609512E+006, +1.53365379776E+002, +9.30519604630E+001
+3.72590738423E+006, +1.53670288505E+002, +9.86213654825E+001
+3.85093867334E+006, +1.55398691236E+002, +1.04831078133E+002
+3.97596996245E+006, +1.55850444367E+002, +1.11637827386E+002
+4.10100125156E+006, +1.53633753808E+002, +1.05373769990E+002
+4.22603254068E+006, +1.51076374943E+002, +1.13938579137E+002
+4.35106382979E+006, +1.52635313426E+002, +1.16414604087E+002
+4.47609511890E+006, +1.53641995195E+002, +1.17198110861E+002
+4.60112640801E+006, +1.54009326805E+002, +1.18763034323E+002
+4.72615769712E+006, +1.54202138649E+002, +1.22385980683E+002
+4.85118898623E+006, +1.54335396256E+002, +1.25858720258E+002
+4.97622027534E+006, +1.54472078492E+002, +1.28396009738E+002
+5.10125156446E+006, +1.54940448133E+002, +1.32051989372E+002
+5.22628285357E+006, +1.54872308164E+002, +1.35350442329E+002
+5.35131414268E+006, +1.54689211422E+002, +1.38675257512E+002
+5.47634543179E+006, +1.54906192438E+002, +1.42600868529E+002
+5.60137672090E+006, +1.54834707048E+002, +1.45290604138E+002
+5.72640801001E+006, +1.55251415399E+002, +1.48430752822E+002
+5.85143929912E+006, +1.55331996117E+002, +1.51742391927E+002
+5.97647058824E+006, +1.55725938555E+002, +1.55230635950E+002
+6.10150187735E+006, +1.55747755950E+002, +1.58024306478E+002
+6.22653316646E+006, +1.55542547690E+002, +1.61305832593E+002
+6.35156445557E+006, +1.55934460199E+002, +1.64664362683E+002
+6.47659574468E+006, +1.56303673892E+002, +1.67652015463E+002
+6.60162703379E+006, +1.56601367220E+002, +1.71357120675E+002
+6.72665832290E+006, +1.56906214531E+002, +1.74549421708E+002
+6.85168961202E+006, +1.57302690524E+002, +1.77764029526E+002
+6.97672090113E+006, +1.57263428523E+002, +1.81118555218E+002
+7.10175219024E+006, +1.57803622882E+002, +1.84543694610E+002
+7.22678347935E+006, +1.57772576299E+002, +1.87753941131E+002
+7.35181476846E+006, +1.58168659815E+002, +1.91058015118E+002
+7.47684605757E+006, +1.57615624101E+002, +1.94502894484E+002
+7.60187734668E+006, +1.58208887700E+002, +1.97701664425E+002
+7.72690863579E+006, +1.58795123573E+002, +2.01044554300E+002
+7.85193992491E+006, +1.58698260819E+002, +2.04379850493E+002
+7.97697121402E+006, +1.58766921510E+002, +2.07989403312E+002
+8.10200250313E+006, +1.59584623131E+002, +2.11394333388E+002
+8.22703379224E+006, +1.59566182451E+002, +2.14738199821E+002
+8.35206508135E+006, +1.59714811406E+002, +2.17991106442E+002
+8.47709637046E+006, +1.60090959723E+002, +2.21857175291E+002
+8.60212765957E+006, +1.59926189998E+002, +2.24950546761E+002
+8.72715894869E+006, +1.60396062070E+002, +2.27841185996E+002
+8.85219023780E+006, +1.60522949265E+002, +2.31499622021E+002
+8.97722152691E+006, +1.60828849188E+002, +2.34957335373E+002
+9.10225281602E+006, +1.61429939663E+002, +2.39155260699E+002
+9.22728410513E+006, +1.61805085118E+002, +2.42760728049E+002
+9.35231539424E+006, +1.62350703965E+002, +2.46726934235E+002
+9.47734668335E+006, +1.62325970348E+002, +2.50190405841E+002
+9.60237797247E+006, +1.62124225035E+002, +2.52452312095E+002
+9.72740926158E+006, +1.62388084856E+002, +2.55596617531E+002
+9.85244055069E+006, +1.62604791737E+002, +2.59564118804E+002
+9.97747183980E+006, +1.62869373607E+002, +2.62614101397E+002
+1.01025031289E+007, +1.63248238657E+002, +2.67148275259E+002
+1.02275344180E+007, +1.63922588934E+002, +2.70306616592E+002
+1.03525657071E+007, +1.63975199634E+002, +2.74080525273E+002
+1.04775969962E+007, +1.64400024540E+002, +2.77507550515E+002
+1.06026282854E+007, +1.65486319428E+002, +2.81374413462E+002
+1.07276595745E+007, +1.65188738856E+002, +2.85182109951E+002
+1.08526908636E+007, +1.65390385398E+002, +2.89005481596E+002
+1.09777221527E+007, +1.64849929527E+002, +2.92184515742E+002
+1.11027534418E+007, +1.65715507416E+002, +2.95925729432E+002
+1.12277847309E+007, +1.66521841311E+002, +2.99405857705E+002
+1.13528160200E+007, +1.66629265610E+002, +3.03353397409E+002
+1.14778473091E+007, +1.67173833606E+002, +3.07464626843E+002
+1.16028785982E+007, +1.66718299722E+002, +3.10103534600E+002
+1.17279098874E+007, +1.67329908942E+002, +3.14004768844E+002
+1.18529411765E+007, +1.67854519585E+002, +3.17700688222E+002
+1.19779724656E+007, +1.68481985313E+002, +3.21408492649E+002
+1.21030037547E+007, +1.68798825343E+002, +3.25330142933E+002
+1.22280350438E+007, +1.68950387463E+002, +3.29758586090E+002
+1.23530663329E+007, +1.69213965660E+002, +3.33103512030E+002
+1.24780976220E+007, +1.69772600147E+002, +3.37244453121E+002
+1.26031289111E+007, +1.70674370883E+002, +3.41325824157E+002
+1.27281602003E+007, +1.69485443359E+002, +3.44681162797E+002
+1.28531914894E+007, +1.70536051512E+002, +3.48291184019E+002
+1.29782227785E+007, +1.71249740400E+002, +3.52177674321E+002
+1.31032540676E+007, +1.71382392030E+002, +3.55773954143E+002
+1.32282853567E+007, +1.71919953112E+002, +3.59977194812E+002
+1.33533166458E+007, +1.72973986565E+002, +3.63948613089E+002
+1.34783479349E+007, +1.72663655114E+002, +3.68096962069E+002
+1.36033792240E+007, +1.73545574492E+002, +3.71658397060E+002
+1.37284105131E+007, +1.74390012224E+002, +3.75969332524E+002
+1.38534418023E+007, +1.74800363213E+002, +3.80562852142E+002
+1.39784730914E+007, +1.75507528048E+002, +3.84084194540E+002
+1.41035043805E+007, +1.75077733389E+002, +3.87206880533E+002
+1.42285356696E+007, +1.75413716379E+002, +3.91599746236E+002
+1.43535669587E+007, +1.76708643290E+002, +3.96274718844E+002
+1.44785982478E+007, +1.76357768741E+002, +3.99122116829E+002
+1.46036295369E+007, +1.77316419914E+002, +4.03704740326E+002
+1.47286608260E+007, +1.77968231772E+002, +4.07595394712E+002
+1.48536921151E+007, +1.78694744537E+002, +4.11512187147E+002
+1.49787234043E+007, +1.78200465450E+002, +4.16921914430E+002
+1.51037546934E+007, +1.79349769151E+002, +4.19899948041E+002
+1.52287859825E+007, +1.80317719011E+002, +4.23841701235E+002
+1.53538172716E+007, +1.79291891751E+002, +4.28866181148E+002
+1.54788485607E+007, +1.80898503576E+002, +4.32608095445E+002
+1.56038798498E+007, +1.81810913969E+002, +4.37514137071E+002
+1.57289111389E+007, +1.82113736886E+002, +4.40681784626E+002
+1.58539424280E+007, +1.83196519505E+002, +4.45368939628E+002
+1.59789737171E+007, +1.83935952504E+002, +4.49026139237E+002
+1.61040050063E+007, +1.84642459602E+002, +4.53059017227E+002
+1.62290362954E+007, +1.85246256106E+002, +4.57904993196E+002
+1.63540675845E+007, +1.85797723581E+002, +4.63051305018E+002
+1.64790988736E+007, +1.85780832889E+002, +4.66203070047E+002
+1.66041301627E+007, +1.86551969328E+002, +4.71402799664E+002
+1.67291614518E+007, +1.88107483088E+002, +4.76171300041E+002
+1.68541927409E+007, +1.87279845619E+002, +4.80601888367E+002
+1.69792240300E+007, +1.87949700844E+002, +4.87002433084E+002
+1.71042553191E+007, +1.88263473679E+002, +4.91627175274E+002
+1.72292866083E+007, +1.89326596070E+002, +4.96165116789E+002
+1.73543178974E+007, +1.90096469545E+002, +4.98794233189E+002
+1.74793491865E+007, +1.89833734553E+002, +5.04490480841E+002
+1.76043804756E+007, +1.91661026674E+002, +5.08811157160E+002
+1.77294117647E+007, +1.92047678399E+002, +5.12057165926E+002
+1.78544430538E+007, +1.94021631737E+002, +5.17307571655E+002
+1.79794743429E+007, +1.93916554090E+002, +5.22744675846E+002
+1.81045056320E+007, +1.94435049120E+002, +5.27537454049E+002
+1.82295369212E+007, +1.95552999434E+002, +5.32250191512E+002
+1.83545682103E+007, +1.97233674420E+002, +5.36683020462E+002
+1.84795994994E+007, +1.97791261274E+002, +5.41515738768E+002
+1.86046307885E+007, +1.98362619416E+002, +5.46715547098E+002
+1.87296620776E+007, +1.99590327265E+002, +5.50648156213E+002
+1.88546933667E+007, +1.99446831010E+002, +5.55356710647E+002
+1.89797246558E+007, +2.01405592135E+002, +5.59949784893E+002
+1.91047559449E+007, +2.01512129613E+002, +5.64264939165E+002
+1.92297872340E+007, +2.03378509052E+002, +5.69242243142E+002
+1.93548185232E+007, +2.03289775641E+002, +5.74728153239E+002
+1.94798498123E+007, +2.05134410152E+002, +5.78571594320E+002
+1.96048811014E+007, +2.06354593807E+002, +5.84482182043E+002
+1.97299123905E+007, +2.07005961410E+002, +5.90874437249E+002
+1.98549436796E+007, +2.08561626951E+002, +5.94000197726E+002
+1.99799749687E+007, +2.10206772855E+002, +6.00384771910E+002
+2.01050062578E+007, +2.08856921246E+002, +6.06315112522E+002
+2.02300375469E+007, +2.11256643772E+002, +6.10393680544E+002
+2.03550688360E+007, +2.11160760600E+002, +6.15504946932E+002
+2.04801001252E+007, +2.12733728563E+002, +6.22320802907E+002
+2.06051314143E+007, +2.14633746367E+002, +6.25993017680E+002
+2.07301627034E+007, +2.15435938198E+002, +6.33518597060E+002
+2.08551939925E+007, +2.14694578157E+002, +6.36983078411E+002
+2.09802252816E+007, +2.17337574849E+002, +6.42637574414E+002
+2.11052565707E+007, +2.17981900309E+002, +6.46714819242E+002
+2.12302878598E+007, +2.19177596891E+002, +6.52079732835E+002
+2.13553191489E+007, +2.19426364496E+002, +6.57046536081E+002
+2.14803504380E+007, +2.23251421853E+002, +6.64510473132E+002
+2.16053817272E+007, +2.22903119989E+002, +6.70680495983E+002
+2.17304130163E+007, +2.23437701122E+002, +6.74437991934E+002
+2.18554443054E+007, +2.27381201175E+002, +6.83194048696E+002
+2.19804755945E+007, +2.26139909423E+002, +6.85829386989E+002
+2.21055068836E+007, +2.31777594696E+002, +6.93320123618E+002
+2.22305381727E+007, +2.29515577722E+002, +6.97581316296E+002
+2.23555694618E+007, +2.30708292495E+002, +7.02851812709E+002
+2.24806007509E+007, +2.35304134654E+002, +7.10236590420E+002
+2.26056320401E+007, +2.34245010650E+002, +7.14671286413E+002
+2.27306633292E+007, +2.37965251823E+002, +7.19743284183E+002
+2.28556946183E+007, +2.39405712288E+002, +7.28000057155E+002
+2.29807259074E+007, +2.41190156553E+002, +7.32568655358E+002
+2.31057571965E+007, +2.42090391210E+002, +7.36108823255E+002
+2.32307884856E+007, +2.42761228177E+002, +7.41874915804E+002
+2.33558197747E+007, +2.44454588065E+002, +7.49239952593E+002
+2.34808510638E+007, +2.48078859809E+002, +7.54046373074E+002
+2.36058823529E+007, +2.51239031226E+002, +7.59016407112E+002
+2.37309136421E+007, +2.52622565122E+002, +7.65567355668E+002
+2.38559449312E+007, +2.52758698161E+002, +7.73545264617E+002
+2.39809762203E+007, +2.57435541914E+002, +7.80031615044E+002
+2.41060075094E+007, +2.57764360887E+002, +7.86831840431E+002
+2.42310387985E+007, +2.60780475486E+002, +7.90842593812E+002
+2.43560700876E+007, +2.61747546049E+002, +7.95625385641E+002
+2.44811013767E+007, +2.62900934571E+002, +8.02347186436E+002
+2.46061326658E+007, +2.65187888143E+002, +8.07665397046E+002
+2.47311639549E+007, +2.68914680877E+002, +8.14358599647E+002
+2.48561952441E+007, +2.65039820131E+002, +8.20927031813E+002
+2.49812265332E+007, +2.66290101054E+002, +8.22461137080E+002
+2.51062578223E+007, +2.66822811488E+002, +8.32807910714E+002
+2.52312891114E+007, +2.68492804929E+002, +8.36164587590E+002
+2.53563204005E+007, +2.71138653755E+002, +8.45424151730E+002
+2.54813516896E+007, +2.75788900051E+002, +8.52625534275E+002
+2.56063829787E+007, +2.80051787206E+002, +8.57369000592E+002
+2.57314142678E+007, +2.76451001930E+002, +8.66916608230E+002
+2.58564455569E+007, +2.79354873319E+002, +8.73859133232E+002
+2.59814768461E+007, +2.81900110505E+002, +8.82745948129E+002
+2.61065081352E+007, +2.83166344592E+002, +8.91603724826E+002
+2.62315394243E+007, +2.85932751841E+002, +9.05611337472E+002
+2.63565707134E+007, +2.89956377709E+002, +9.10447324955E+002
+2.64816020025E+007, +2.88123808771E+002, +9.16192946606E+002
+2.66066332916E+007, +2.89777899692E+002, +9.21668586063E+002
+2.67316645807E+007, +2.94220912684E+002, +9.28788219620E+002
+2.68566958698E+007, +2.96682680179E+002, +9.39358829561E+002
+2.69817271589E+007, +3.03640851028E+002, +9.46198607284E+002
+2.71067584481E+007, +3.05321918591E+002, +9.52595135590E+002
+2.72317897372E+007, +3.04688120274E+002, +9.63223476169E+002
+2.73568210263E+007, +3.01827807052E+002, +9.66028402104E+002
+2.74818523154E+007, +3.03670091995E+002, +9.72581195704E+002
+2.76068836045E+007, +3.06853036045E+002, +9.84946810069E+002
+2.77319148936E+007, +3.05266077205E+002, +9.91524653589E+002
+2.78569461827E+007, +3.07030876401E+002, +9.99523586033E+002
+2.79819774718E+007, +3.10715457900E+002, +1.01111050434E+003
+2.81070087610E+007, +3.18037014758E+002, +1.01605500286E+003
+2.82320400501E+007, +3.22494775519E+002, +1.02804228703E+003
+2.83570713392E+007, +3.23926926079E+002, +1.03594568215E+003
+2.84821026283E+007, +3.26430133526E+002, +1.04522307257E+003
+2.86071339174E+007, +3.29430806033E+002, +1.05584460256E+003
+2.87321652065E+007, +3.33683770867E+002, +1.06682284613E+003
+2.88571964956E+007, +3.36079602578E+002, +1.07547682718E+003
+2.89822277847E+007, +3.42887122607E+002, +1.08485294679E+003
+2.91072590738E+007, +3.39173610494E+002, +1.09447024577E+003
+2.92322903630E+007, +3.39641876525E+002, +1.10573245859E+003
+2.93573216521E+007, +3.44888074932E+002, +1.12072970818E+003
+2.94823529412E+007, +3.46124469667E+002, +1.13140363175E+003
+2.96073842303E+007, +3.50356264659E+002, +1.14345779524E+003
+2.97324155194E+007, +3.54475227504E+002, +1.14383542107E+003
+2.98574468085E+007, +3.52546405558E+002, +1.16028673118E+003
+2.99824780976E+007, +3.57610322607E+002, +1.16415356239E+003
+3.01075093867E+007, +3.64035634933E+002, +1.17590927222E+003
+3.02325406758E+007, +3.71775506501E+002, +1.18673966067E+003
+3.03575719650E+007, +3.70107322390E+002, +1.19458777847E+003
+3.04826032541E+007, +3.77342193697E+002, +1.21636156893E+003
+3.06076345432E+007, +3.80324248145E+002, +1.22666813690E+003
+3.07326658323E+007, +3.89287504547E+002, +1.23021046084E+003
+3.08576971214E+007, +3.94604888521E+002, +1.24304681041E+003
+3.09827284105E+007, +4.01536668994E+002, +1.25671879076E+003
+3.11077596996E+007, +3.99681347183E+002, +1.27441692880E+003
+3.12327909887E+007, +4.09355617385E+002, +1.27518579095E+003
+3.13578222778E+007, +4.14332655763E+002, +1.28968345728E+003
+3.14828535670E+007, +4.13267892864E+002, +1.29519707286E+003
+3.16078848561E+007, +4.19049934979E+002, +1.31385626965E+003
+3.17329161452E+007, +4.15425444275E+002, +1.32687899977E+003
+3.18579474343E+007, +4.24568980826E+002, +1.34556481734E+003
+3.19829787234E+007, +4.36771877726E+002, +1.35806542713E+003
+3.21080100125E+007, +4.45089033368E+002, +1.36949785296E+003
+3.22330413016E+007, +4.42855110514E+002, +1.38066265018E+003
+3.23580725907E+007, +4.46423705461E+002, +1.39636749206E+003
+3.24831038798E+007, +4.55651092656E+002, +1.40973399320E+003
+3.26081351690E+007, +4.63354190960E+002, +1.41561807536E+003
+3.27331664581E+007, +4.57892016878E+002, +1.43851213398E+003
+3.28581977472E+007, +4.70658113891E+002, +1.45772430733E+003
+3.29832290363E+007, +4.76898867608E+002, +1.46544764042E+003
+3.31082603254E+007, +4.82514955264E+002, +1.47509906157E+003
+3.32332916145E+007, +4.80767527448E+002, +1.49730596609E+003
+3.33583229036E+007, +4.95673770089E+002, +1.50497787991E+003
+3.34833541927E+007, +4.98708620815E+002, +1.53491196607E+003
+3.36083854819E+007, +5.02124542925E+002, +1.54524720971E+003
+3.37334167710E+007, +5.17197522987E+002, +1.56232303487E+003
+3.38584480601E+007, +5.25013824799E+002, +1.58103438806E+003
+3.39834793492E+007, +5.44163536402E+002, +1.59014507983E+003
+3.41085106383E+007, +5.48706176934E+002, +1.62035108155E+003
+3.42335419274E+007, +5.49744069696E+002, +1.63158775820E+003
+3.43585732165E+007, +5.49314087082E+002, +1.64165230577E+003
+3.44836045056E+007, +5.55677023947E+002, +1.66973376415E+003
+3.46086357947E+007, +5.73314709127E+002, +1.68772222359E+003
+3.47336670839E+007, +5.75154055525E+002, +1.69636061865E+003
+3.48586983730E+007, +5.89975195956E+002, +1.72633914931E+003
+3.49837296621E+007, +5.92708216188E+002, +1.72396216445E+003
+3.51087609512E+007, +6.15292477091E+002, +1.75819031707E+003
+3.52337922403E+007, +6.37065112630E+002, +1.78022133410E+003
+3.53588235294E+007, +6.33890534794E+002, +1.80429199967E+003
+3.54838548185E+007, +6.67210133471E+002, +1.82370235522E+003
+3.56088861076E+007, +6.81542680463E+002, +1.84146107757E+003
+3.57339173967E+007, +6.73833618231E+002, +1.86239740159E+003
+3.58589486859E+007, +6.76572776791E+002, +1.89771415817E+003
+3.59839799750E+007, +6.85866315530E+002, +1.91682585712E+003
+3.61090112641E+007, +7.24195729931E+002, +1.94312662173E+003
+3.62340425532E+007, +7.38277716232E+002, +1.95150784629E+003
+3.63590738423E+007, +7.52472104351E+002, +1.97164792957E+003
+3.64841051314E+007, +7.57406754567E+002, +2.00622524714E+003
+3.66091364205E+007, +7.79743805297E+002, +2.01511365331E+003
+3.67341677096E+007, +7.90417307995E+002, +2.03346682574E+003
+3.68591989987E+007, +7.97874958992E+002, +2.05182403439E+003
+3.69842302879E+007, +8.33807421381E+002, +2.08627633912E+003
+3.71092615770E+007, +8.26202064906E+002, +2.10378698133E+003
+3.72342928661E+007, +8.41925477156E+002, +2.12297237594E+003
+3.73593241552E+007, +8.53881120385E+002, +2.17370443099E+003
+3.74843554443E+007, +8.91011849685E+002, +2.20173770309E+003
+3.76093867334E+007, +9.20420378765E+002, +2.24128396623E+003
+3.77344180225E+007, +9.41982518056E+002, +2.25672246525E+003
+3.78594493116E+007, +9.79770569920E+002, +2.28875911578E+003
+3.79844806008E+007, +1.00449576405E+003, +2.32292282405E+003
+3.81095118899E+007, +1.01650980781E+003, +2.34349694210E+003
+3.82345431790E+007, +1.03436464700E+003, +2.35948564455E+003
+3.83595744681E+007, +1.04845246781E+003, +2.41142656806E+003
+3.84846057572E+007, +1.07847076857E+003, +2.42739939557E+003
+3.86096370463E+007, +1.10728743767E+003, +2.47787606471E+003
+3.87346683354E+007, +1.15469642557E+003, +2.46228433805E+003
+3.88596996245E+007, +1.21111982730E+003, +2.50255879012E+003
+3.89847309136E+007, +1.21136511678E+003, +2.57743320221E+003
+3.91097622028E+007, +1.23407695939E+003, +2.60172588608E+003
+3.92347934919E+007, +1.26088160532E+003, +2.65597310198E+003
+3.93598247810E+007, +1.31290577880E+003, +2.65328910092E+003
+3.94848560701E+007, +1.32918529904E+003, +2.68217184028E+003
+3.96098873592E+007, +1.35808620910E+003, +2.75278533229E+003
+3.97349186483E+007, +1.47091918782E+003, +2.78172291007E+003
+3.98599499374E+007, +1.46898701846E+003, +2.80644122248E+003
+3.99849812265E+007, +1.52795932894E+003, +2.84708064844E+003
+4.01100125156E+007, +1.60104744471E+003, +2.90391198127E+003
+4.02350438048E+007, +1.66235278081E+003, +2.93445955650E+003
+4.03600750939E+007, +1.67987010998E+003, +2.96428358464E+003
